date,tavg,tmin,tmax,prcp,snow,wdir,wspd,wpgt,pres,tsun
2018-04-27,9.7,5.3,14.7,0.8,0,235,10.8,29.2,1012.7,426
2018-04-28,11.3,4.8,17.7,1.3,0,108,8.3,34.9,1010.4,294
2018-04-29,9.1,6.5,10.8,0,0,31,12.2,35.6,1011.5,72
2018-04-30,11,8.3,14.3,1.8,0,90,16.6,59.4,1000.4,180
2018-05-01,7.6,4.2,11.2,9.4,,213,18,55.1,1004.3,0
2018-05-02,10.5,2.5,16.4,0,,179,10.1,36,1013.4,810
2018-05-03,9.6,2.4,14.8,0,,262,14,47.5,1016.5,648
2018-05-04,8.3,1.1,13.9,0,,55,6.8,22.7,1025.9,852
2018-05-05,10.6,2.5,16.3,0,,71,8.3,23.8,1029.2,846
2018-05-06,14.2,5.4,20.3,0,,101,9,23.4,1027.7,906
2018-05-07,16.4,9.2,22.5,0,,117,9.7,33.8,1023.2,906
2018-05-08,17.6,11.2,24.2,0,,103,11.2,37.8,1016,900
2018-05-09,18.1,11.4,25.3,0,,93,11.2,37.1,1010.8,882
2018-05-10,16.1,10.8,25.2,11.9,,78,11.5,34.6,1009.2,426
2018-05-11,13,10.2,16,0,,352,11.5,26.6,1020.2,666
2018-05-12,14.4,11.4,18.4,0,,82,11.2,27,1019,426
2018-05-13,14.6,10.4,20.8,0,,70,16.2,39.6,1015.3,678
2018-05-14,15.7,10.6,20.9,0,,64,13.7,29.2,1017.3,906
2018-05-15,15.5,8.9,20.8,0,,46,11.5,30.6,1018,792
2018-05-16,17,9,22.1,0,,352,13.3,34.6,1015.8,564
2018-05-17,12.4,8,16.7,0,,273,14.4,32.8,1016.5,720
2018-05-18,12,8.3,16.5,0,,259,11.2,29.9,1019.5,444
2018-05-19,12.8,9.7,17,0,,99,7.2,19.1,1023.8,366
2018-05-20,15.2,9,20.2,0,,97,12.6,36.4,1026.8,936
2018-05-21,14.5,8.6,19.8,0,,82,15.8,44.6,1022.8,894
2018-05-22,16.2,10.8,21.7,0,,67,13,35.3,1017.8,906
2018-05-23,16.5,9.8,22,0,,58,10.4,26.6,1024.2,942
2018-05-24,16.5,9.3,21.2,0,,70,18,46.8,1025.7,954
2018-05-25,16.4,11.6,21,0,,72,16.9,42.8,1024.3,858
2018-05-26,16.6,10.6,21.9,0,,63,12.2,29.2,1024.7,930
2018-05-27,15.3,13.5,17.9,3,,73,15.8,33.5,1023.6,18
2018-05-28,17.6,14.2,21.4,0.1,,54,14,33.1,1021.4,654
2018-05-29,19.9,15.5,26.5,0,,54,17.3,41.4,1017.6,888
2018-05-30,19.5,14.6,25.4,0,,61,14.4,28.1,1016.1,870
2018-05-31,18.4,14.8,23.9,0,,67,17.6,36.7,1017.2,858
2018-06-01,18.5,14.4,23.3,0,,66,15.5,33.1,1016.2,900
2018-06-02,19.4,15,25.5,0,,53,10.4,31.3,1015.8,732
2018-06-03,17.8,15.5,21.3,0,,270,11.9,27,1017.6,174
2018-06-04,16.8,11.8,22.5,0,,271,15.5,35.6,1013.2,396
2018-06-05,16.7,11.6,21.4,0,,8,11.5,27,1014.5,780
2018-06-06,18.3,13.3,23.5,0,,100,13,37.1,1018,966
2018-06-07,19.8,13.9,25.3,0,,99,11.5,30.2,1017.2,984
2018-06-08,19.5,12,24.4,0,,39,11.2,23.4,1014.9,858
2018-06-09,20,14,24.7,0,,55,8.3,18.7,1014.3,390
2018-06-10,18.4,13.7,21.7,0.7,,15,10.1,28.4,1011.6,36
2018-06-11,15.9,12.9,20.3,0,,282,18.4,45.7,1011.8,372
2018-06-12,14,11.6,17,0,,283,17.3,38.2,1010.6,6
2018-06-13,14.2,10.5,18.9,0,,288,17.6,41.8,1012.6,186
2018-06-14,16.3,10.8,23.1,3.2,,227,12.6,38.5,1013.5,438
2018-06-15,16.5,11.9,21.2,0.1,,288,8.3,27.7,1017.1,702
2018-06-16,18.4,14.5,23.7,11.8,,131,6.8,35.3,1015,282
2018-06-17,16.5,13.4,20.3,0.4,,247,11.5,42.1,1015,354
2018-06-18,16.1,13.4,19.7,2.1,,230,10.4,34.2,1017.9,228
2018-06-19,16.5,11.6,20.9,0.3,,260,16.9,46.8,1019.9,546
2018-06-20,18.8,11,26,2,,241,14.8,43.6,1018.2,474
2018-06-21,12.2,8.8,16.4,9,,277,16.9,52.6,1012.3,204
2018-06-22,12.7,8.6,17.8,0,,278,22.3,56.2,1016.6,402
2018-06-23,13.1,10.5,16.2,2.3,,290,23,54,1019.6,174
2018-06-24,14.1,11.3,18.3,0,,283,15.5,35.3,1018.8,114
2018-06-25,14.6,11.2,19.8,0,,275,14.4,34.9,1020.8,186
2018-06-26,16.7,12.1,24.2,0,,282,8.6,23.8,1024.5,474
2018-06-27,18,10.8,24.1,0,,45,10.4,29.2,1027.2,876
2018-06-28,19.2,12.9,24.3,0,,53,10.1,23.4,1025.1,978
2018-06-29,18.1,12.3,23.9,0,,349,15.5,38.9,1019.6,984
2018-06-30,17.8,10.7,22.8,0,,85,10.1,25.9,1021.2,930
2018-07-01,17.6,10.5,22.4,0,,95,9,31,1022.7,996
2018-07-02,18.3,9.3,24.1,0,,311,10.4,34.6,1019.7,996
2018-07-03,17.8,10.6,24.8,0,,280,11.9,31.3,1017.1,918
2018-07-04,16.3,8.8,22.7,0,,271,9.7,29.9,1014.9,504
2018-07-05,16.4,14.9,18.5,0,,270,14,37.1,1012.8,0
2018-07-06,17.1,12.2,22.3,0,,282,24.5,51.1,1016.3,762
2018-07-07,16.5,12,22.2,0,,284,25.2,52.2,1020.2,948
2018-07-08,17.6,10.7,25.7,0,,301,15.1,34.9,1021.9,924
2018-07-09,14.8,10.5,18.9,0,,286,22.3,54.7,1018.8,198
2018-07-10,15.8,10.4,20.5,4.9,,94,16.2,40.7,1016.6,456
2018-07-11,18.3,14.1,21.1,0,,50,14.4,38.2,1016.8,18
2018-07-12,21,12.8,28,0,,333,14,39.2,1016.3,888
2018-07-13,18.6,12.4,26.4,0,,275,16.9,36.7,1018.7,888
2018-07-14,15.8,10.4,20,0,,295,14,35.6,1020.1,144
2018-07-15,17.8,8.9,24.4,0,,335,8.3,21.2,1018.5,864
2018-07-16,19.9,11.1,25.4,0,,25,9.4,25.9,1015.8,942
2018-07-17,21.9,12.5,28.3,0,,338,9.7,29.9,1013.4,918
2018-07-18,19.3,14.1,24.9,0,,291,16.9,41,1016.7,678
2018-07-19,18.2,11.2,24.9,0,,302,15.5,42.5,1018.6,828
2018-07-20,18.1,8.5,24.7,0,,7,9.4,24.8,1015.8,906
2018-07-21,20.9,11.2,26.6,0.2,,91,7.6,24.8,1013,714
2018-07-22,21.5,15,28.3,0,,355,11.5,35.3,1012.8,756
2018-07-23,20.9,14.5,27.2,0,,280,11.2,30.6,1016.5,636
2018-07-24,23.3,15.2,30.1,0,,274,7.2,24.8,1015.8,918
2018-07-25,24.3,17,30.3,0,,351,6.8,29.5,1016.6,630
2018-07-26,25,17.3,31.2,0,,46,11.5,28.1,1018.5,876
2018-07-27,24.6,20.1,28.8,0,,76,18.4,47.5,1017,912
2018-07-28,23.6,17.9,32,2.5,,110,13,69.8,1009.8,546
2018-07-29,21.6,14.9,27.4,0,,191,9.4,24.5,1014.7,756
2018-07-30,24.8,21.2,30.2,0,,123,8.3,24.1,1015.9,324
2018-07-31,26.9,19.8,33.7,0.2,,176,10.8,35.6,1016,390
2018-08-01,20.8,16,25.6,0,,338,10.8,27.7,1021.7,588
2018-08-02,21.8,14.1,27.9,0,,336,8.3,25.9,1023.7,828
2018-08-03,22.8,14.9,30.5,0,,67,8.6,26.3,1022,846
2018-08-04,21.6,16.8,26.8,0,,324,12.6,37.1,1019.3,474
2018-08-05,18.5,12.7,23.7,0,,293,16.2,40.7,1020.8,264
2018-08-06,20,12.9,28.3,0,,269,7.9,25.9,1017.7,780
2018-08-07,26,16,35.1,0,,115,7.9,26.3,1011,846
2018-08-08,24.6,17.3,30.9,0,,140,12.2,49.3,1009.6,396
2018-08-09,21,14.5,26.8,4.9,,125,12.2,47.2,1013,456
2018-08-10,17.2,13.7,20,2.3,,232,16.6,57.2,1016.1,288
2018-08-11,15,11.4,18,12.8,,225,15.1,60.1,1017,360
2018-08-12,16.5,12.1,20.2,0.6,,224,9,29.9,1015,156
2018-08-13,19.1,15.9,23.3,5.4,,114,6.5,37.1,1006.8,0
2018-08-14,19.1,16.5,24.1,0.6,,251,14,45.4,1008.5,306
2018-08-15,19.3,15.2,24,0,,255,10.8,41.8,1016.6,234
2018-08-16,20.9,15.7,27.2,0,,210,10.1,41.4,1015.5,546
2018-08-17,17.5,11.7,22.1,1.3,,266,9,26.6,1017.2,348
2018-08-18,18,11.5,23.5,0,,242,11.9,42.5,1020.2,540
2018-08-19,19.3,16,23.4,0.8,,240,10.4,32.4,1018.2,108
2018-08-20,18,11.4,22.1,0.1,,276,16.2,38.5,1016.6,204
2018-08-21,16.5,9.5,22,0,,327,7.9,22.3,1021.7,642
2018-08-22,21.5,15,28.7,0,,170,7.9,28.1,1017.8,786
2018-08-23,19.5,13.7,25.2,1.1,,252,9,37.1,1011,324
2018-08-24,15.7,11.1,19.6,1.9,,242,13.7,58.3,1007.4,288
2018-08-25,11.9,9.7,14.5,3.5,,231,9.7,24.8,1007.7,138
2018-08-26,14,9,18.9,1.3,,245,11.2,38.5,1012.9,612
2018-08-27,15,12.2,19.4,3.3,,208,14,51.1,1008.5,108
2018-08-28,16,10.6,20.8,0.7,,246,8.3,29.5,1018.1,294
2018-08-29,18.6,10.8,24.3,5.2,,128,9,34.2,1015.5,498
2018-08-30,15.5,11.1,17.9,19.8,,328,14.8,42.8,1014.8,0
2018-08-31,15.1,10.3,20.6,0,,295,12.6,34.2,1020.5,528
2018-09-01,15,9.5,20.2,0,,315,8.3,33.8,1026.3,648
2018-09-02,16.3,9,20.6,0.7,,37,12.2,31,1027.8,654
2018-09-03,19.1,17,22.7,0,,75,18,37.1,1021.5,438
2018-09-04,17.9,13.4,21.6,0,,73,12.6,31.3,1019.4,600
2018-09-05,17,11.2,22.1,0,,69,9.7,28.1,1020.2,570
2018-09-06,18.6,14.4,23.2,7.5,,101,12.2,33.8,1013.9,552
2018-09-07,15.9,8.9,20.7,2,,208,9.7,41.4,1010.2,126
2018-09-08,14,9.7,18.4,0.2,,206,13.9,35.2,1015.7,240
2018-09-09,16,13.3,21,0.1,,190,10.6,27.8,1018.9,258
2018-09-10,17,14.4,21.9,1.3,,231,10.4,36,1018.7,180
2018-09-11,15.6,13.4,17.3,6.8,,231,14,55.1,1016.7,0
2018-09-12,13.5,9.7,15.4,1,,255,10.1,34.2,1019.4,6
2018-09-13,13,6.6,19,0,,249,7.9,23.8,1020.9,540
2018-09-14,14.1,9.5,18.4,1.8,,237,9.4,31,1019.2,306
2018-09-15,14,9.8,17.3,1.2,,240,11.9,33.3,1018.8,240
2018-09-16,15,8.9,19.7,0,,204,9.8,31.5,1021.2,372
2018-09-17,16,10.7,21.9,0,,211,10.2,27.8,1017.3,570
2018-09-18,19,11.3,29.2,0,,183,9.8,29.6,1012.3,678
2018-09-19,19,13.8,25.1,0,,214,12,31.5,1014.2,480
2018-09-20,19,15.7,22.8,0,,213,13.7,37,1013.2,210
2018-09-21,15,8.9,22.4,11.1,,214,18.4,69,1003.1,84
2018-09-22,11,8.6,15.6,1.9,,240,14.4,62.3,1012.5,432
2018-09-23,10,7.8,13.9,0.4,,256,9.7,29.2,1012.3,108
2018-09-24,9.1,5.5,13.3,0.8,,293,20.5,69.1,1025,564
2018-09-25,9.3,2.8,14.7,0,,269,10.4,28.8,1036,504
2018-09-26,12.6,9.4,15.4,0.9,,235,22,63,1028.5,108
2018-09-27,16.5,12.5,19,0.6,,259,18.4,54,1022.4,108
2018-09-28,10.6,5.7,15.1,0,,309,17.3,51.5,1024.4,498
2018-09-29,9.9,3.7,14.8,0,,249,9.7,36,1026.6,228
2018-09-30,11.2,7.7,16.2,1,,233,11.2,36.7,1016.5,168
2018-10-01,9,6,12.5,0.2,,272,15.8,38.9,1012.4,306
2018-10-02,8.7,5.5,12.8,4.6,,246,19.1,65.9,1009.5,60
2018-10-03,10.5,8.4,13.7,0.5,,285,23.4,61.2,1016.9,432
2018-10-04,12.5,9.3,15.3,1.4,,236,9.7,34.2,1022.5,0
2018-10-05,15.1,10.4,20.1,0,,221,10.8,36.4,1017.8,474
2018-10-06,12,4.8,15.3,1,0,124,7.6,45,1009.6,504
2018-10-07,8.6,5.2,12.6,0,0,309,13,48.6,1018.7,504
2018-10-08,10.1,5.4,14.8,0,0,215,10.1,31,1021,192
2018-10-09,11.9,7.7,16.6,0,0,218,9.4,40,1020.7,306
2018-10-10,13.1,6.2,19.7,0,0,145,6.1,19.4,1022,474
2018-10-11,15.7,11.5,21.3,0,0,128,7.2,26,1016.2,546
2018-10-12,17,11.6,23.4,0,0,177,7.7,29.5,1018.7,504
2018-10-13,20,14.8,25.2,0,,163,8.9,25.9,1020,570
2018-10-14,17,12.9,22.4,0,,149,10.4,25.9,1013.3,570
2018-10-15,17,11.9,23.3,0,0,179,6.4,23,1012.8,498
2018-10-16,15.6,11.6,20.8,0,0,220,5.8,20.5,1018.1,132
2018-10-17,16.4,11.7,22.9,0,0,203,6.8,17,1019.2,390
2018-10-18,11,3.2,14,0.5,,324,12.7,36,1022.9,264
2018-10-19,8,2.3,12.3,0,0,301,7.2,19.1,1026.8,318
2018-10-20,10,6.4,15.8,0,,257,10.4,29.6,1027.3,330
2018-10-21,13,8.2,15.2,1.2,,218,9.3,25.9,1026.6,6
2018-10-22,11,7.3,13.1,3.3,0,278,14.9,38.9,1026.9,390
2018-10-23,11,10.4,12.8,4.8,,269,29.9,69,1013,0
2018-10-24,10,8.2,12.1,0.2,,291,19.8,44.5,1014.7,252
2018-10-25,10.6,8.4,12.3,0.1,0,280,25.2,66.2,1011,84
2018-10-26,8.9,5.6,11.4,10.7,0,235,11.9,40.7,1002.2,0
2018-10-27,5.4,3.5,7.6,2.9,0,312,18.4,41.8,1006.1,42
2018-10-28,5.1,2.7,6.6,7.4,0,48,20.2,51.1,1019.4,372
2018-10-29,6.7,5,7.9,0.5,0,89,25.2,58,1010.7,0
2018-10-30,8.8,5.2,12.3,0.3,0,139,19.4,55.4,992.7,6
2018-10-31,8.7,5,11.2,0,0,203,14.4,54,1011.6,156
2018-11-01,10,8,13.6,0,0,128,8.6,24.1,1013.1,168
2018-11-02,8.8,4.5,12,0.3,0,225,13,46.1,1018.1,114
2018-11-03,5.8,2.7,10.5,0,0,209,6.8,21.2,1028.4,408
2018-11-04,7.1,3.8,9.1,0,0,140,7.6,22.3,1020.7,6
2018-11-05,9.9,8.8,10.7,0,0,97,9.7,25.6,1013.2,0
2018-11-06,8.2,6.1,9.9,0,0,142,6.8,22,1009.8,12
2018-11-07,9.5,5.5,13.3,0,0,146,7.2,18,1010.6,294
2018-11-08,9.7,2.5,13,0,0,208,6.5,24.1,1019.6,120
2018-11-09,7.2,1.1,10.5,0.5,0,139,6.5,22.3,1016.8,30
2018-11-10,10.3,8.7,12.7,2.3,0,161,10.8,32.8,1006.9,6
2018-11-11,11.6,9.9,13.6,3.3,0,185,11.2,31.7,1007.2,48
2018-11-12,9.9,8.7,11,3.4,0,196,7.2,23.8,1014,0
2018-11-13,9.5,8.2,10.7,2,0,231,13.7,39.6,1019,12
2018-11-14,8.7,6.7,9.7,0,0,222,10.4,31,1027.1,0
2018-11-15,8.8,6.4,11.9,0,0,160,7.6,22.3,1028.9,312
2018-11-16,6.7,4.2,9.7,0,0,143,10.1,28.8,1033.6,354
2018-11-17,3.9,-1.6,6.6,0,0,105,9.7,25.2,1038.9,354
2018-11-18,4.5,-1.5,7.2,0,0,62,18,54.7,1034.9,0
2018-11-19,5.9,3.8,7.1,1.9,0,75,30.2,64.1,1027.8,42
2018-11-20,4.6,3.3,5.4,0,0,105,25.6,56.2,1021.3,0
2018-11-21,2.8,1.8,3.8,0,0,109,19.8,45.4,1023.8,42
2018-11-22,1.3,0.4,2.7,0,0,107,14.4,38.9,1025.5,0
2018-11-23,1.7,1.1,2.3,0,0,139,8.3,23.8,1021.7,0
2018-11-24,2.9,1.9,4.1,0,0,131,5,16.6,1015.6,0
2018-11-25,5,4,6,2,0,78,16.9,41,1015.2,0
2018-11-26,4.5,2.8,6.1,0,0,75,17.6,36.7,1017.6,90
2018-11-27,2,-2,3.1,0,0,82,9,32,1023.8,0
2018-11-28,1.4,0.1,2.4,1.3,0,150,16.2,49.7,1024.4,162
2018-11-29,3.1,1,5.5,3.3,0,177,19.1,45,1014,0
2018-11-30,6.6,5,8.9,0,0,183,13,34.9,1010,156
2018-12-01,6.6,5.2,7.8,0.3,0,206,11.9,30.6,1009.8,0
2018-12-02,8,6.6,10.1,4.8,0,198,12.6,42.5,997.8,0
2018-12-03,10.2,6.6,11.4,3.8,0,241,15.1,42.1,995.4,0
2018-12-04,4.9,1.8,7.1,0.2,0,275,17.6,51.5,1013.4,270
2018-12-05,3,0.8,4.8,0,0,206,9,29.9,1023.4,234
2018-12-06,6.6,3.7,10.2,3.4,0,206,13,44.3,1011.8,0
2018-12-07,10,6.7,11,10.1,0,231,16.2,52.2,999.6,0
2018-12-08,6.9,5,8.4,7.4,0,240,23,69.8,991.3,0
2018-12-09,6.5,4.7,8.2,2.7,0,266,20.9,60.5,990.5,48
2018-12-10,4.6,3.2,6,1.4,0,290,25.6,61.9,1008.4,108
2018-12-11,4.2,2.5,5.2,0,0,335,18.4,34.9,1018.6,36
2018-12-12,4.3,3.3,5,0.5,0,57,17.6,37.4,1027.7,12
2018-12-13,2.6,1.1,3.7,4.2,0,77,16.9,38.2,1027.2,0
2018-12-14,1.9,0.7,2.7,0.3,0,99,10.4,36.4,1027.9,0
2018-12-15,0.2,-1,1.4,0,0,132,9.4,33.5,1028.5,12
2018-12-16,-0.2,-1.1,0.6,0,0,133,12.2,38.2,1015.9,18
2018-12-17,0.6,-0.8,2.4,1.2,0,139,7.6,18.7,1019.1,0
2018-12-18,4.6,2.4,5.7,0.2,0,181,8.3,33.8,1021.8,0
2018-12-19,3.3,2.1,4.7,0.1,0,162,11.5,35.6,1013.5,0
2018-12-20,4.7,3.6,5.9,2.2,0,162,7.9,20.5,1011.7,0
2018-12-21,6.2,5.7,8,10.4,0,165,11.2,46.8,1000.7,0
2018-12-22,4.5,3.6,5.8,2,0,305,9,42.5,1007.7,0
2018-12-23,5.7,1.7,6.8,0.8,0,261,12.6,32.4,1013.9,0
2018-12-24,2.2,-0.1,4.5,0.1,0,304,14,33.1,1025.6,6
2018-12-25,5.7,4,6.8,0,0,275,21.2,55.4,1027.6,0
2018-12-26,7.7,6,8.7,0,0,272,19.1,46.4,1025.9,0
2018-12-27,7,6.3,7.7,0,0,262,18.7,46.8,1022.9,0
2018-12-28,7.2,6.4,7.8,1.6,0,275,14,35.6,1024.7,6
2018-12-29,7.6,6.7,8.4,6.1,0,253,15.1,42.8,1020.9,0
2018-12-30,5.9,3.2,8.2,0,0,297,20.9,54.7,1025.2,228
2018-12-31,6.6,4.3,8.2,0.3,0,251,13.3,44.6,1028.1,0
2019-01-01,6.3,3.8,8.4,0.1,0,285,35.6,78.8,1016.7,48
2019-01-02,2.7,-3.1,4.5,0,0,337,25.6,74.9,1030.2,276
2019-01-03,-1.4,-5.7,2.7,0.3,0,285,9.4,17.6,1035.9,174
2019-01-04,4.9,0.6,7.8,0.2,0,286,20.2,46.8,1028.1,0
2019-01-05,6.2,-0.8,9,0.1,0,327,13.7,40.7,1023.3,132
2019-01-06,2.8,-2,6.3,1,0,262,7.9,25.6,1028.4,0
2019-01-07,6.4,5.3,7.9,10.6,0,261,16.2,51.5,1021.9,0
2019-01-08,5.3,3,7.3,1.1,0,297,31,65.9,1001.2,42
2019-01-09,3,1.9,3.7,0,0,10,33.5,63.4,1015.7,0
2019-01-10,1.4,-0.3,2.2,0.5,0,308,11.2,28.1,1024.2,0
2019-01-11,5.3,2.2,7.8,0.2,0,280,18.7,45,1016.1,72
2019-01-12,5.7,3.6,6.7,3.8,0,271,20.2,48.6,1007.9,0
2019-01-13,6.6,3.2,8.6,3,0,277,27.7,75.6,993.9,0
2019-01-14,2.1,0.7,3.7,0.3,0,302,30.2,65.5,1003.9,246
2019-01-15,5.9,2.9,7.6,1.9,0,270,25.2,64.1,1007.3,0
2019-01-16,6.6,4.6,7.8,4.1,0,247,22.3,56.2,1001.2,0
2019-01-17,3.1,-0.8,5.3,1.6,0,261,20.2,55.8,996.6,6
2019-01-18,-0.4,-6.3,2.7,0,10,265,11.2,31.3,1015.5,336
2019-01-19,0,-2.6,2.5,0,10,212,6.8,19.1,1019.3,288
2019-01-20,-1.2,-4,2.7,0,0,204,4.7,16.2,1020.5,336
2019-01-21,-1.6,-6,1.4,0.2,0,231,11.9,33.8,1019.1,90
2019-01-22,-0.5,-2.9,1.2,0,10,181,11.9,34.6,1009,144
2019-01-23,-3.6,-4.9,-2.2,0,0,131,9.4,25.9,1005.3,198
2019-01-24,-5,-6.9,-3.3,0,0,157,7.6,22.3,1013.8,0
2019-01-25,-3.7,-4.3,-2.8,0.2,10,231,10.4,31,1012.9,0
2019-01-26,2.2,-3,4.8,4.7,10,213,8.6,27.7,999.3,18
2019-01-27,4.7,2.3,5.4,6.5,0,194,11.5,34.6,984.9,0
2019-01-28,1.4,-2.4,3.2,0.2,0,250,10.1,37.4,990.8,0
2019-01-29,-0.2,-3.3,2.6,0.3,0,238,10.1,28.4,1001.4,72
2019-01-30,0.5,-1.3,2.7,0.1,0,130,12.6,40.7,999.1,186
2019-01-31,0.5,-2.4,2.3,0,10,143,9.4,24.1,998.7,6
2019-02-01,-0.4,-1.8,0.5,0,0,94,13.3,40.3,997.1,6
2019-02-02,1,-3.1,2.2,0.1,0,34,13.3,26.3,1000.7,0
2019-02-03,1.1,-0.7,3.5,0,0,299,13,31.7,1015.7,270
2019-02-04,1.5,-1.3,3.7,1,0,217,16.6,53.6,1021.6,18
2019-02-05,3.5,1.8,5.3,0.8,0,245,16.9,43.9,1022.5,0
2019-02-06,3.3,1.1,4.5,7.9,0,212,11.9,40.7,1020.2,0
2019-02-07,5.5,4.1,7.6,3.9,0,201,15.8,54.4,1006.5,42
2019-02-08,6.6,5.2,8.3,4.9,0,216,19.8,51.5,1005.6,0
2019-02-09,7,5.4,8.5,2.8,0,225,24.8,74.9,996.6,24
2019-02-10,5.1,2.3,7,13.9,0,201,16.2,44.3,992.7,0
2019-02-11,4.5,1.8,7.3,0.2,0,302,25.2,58,1008.9,348
2019-02-12,4.3,1,7,0,0,278,16.9,50.4,1027.4,258
2019-02-13,6.9,5.6,8.1,0,0,260,19.8,43.2,1029.9,0
2019-02-14,5.9,2.5,9.4,0,0,252,13.3,36.7,1033.7,288
2019-02-15,6.8,-0.1,14.3,0,0,209,7.2,27,1031.5,462
2019-02-16,8.4,4.5,11.9,0,0,230,13,35.3,1023.3,456
2019-02-17,9.4,5.4,13.1,0,0,191,7.9,24.8,1022,270
2019-02-18,8,4.1,14.2,0.8,0,207,8.3,26.3,1016.7,522
2019-02-19,6.3,5.5,7.6,1.9,0,249,18.7,50.8,1012.2,6
2019-02-20,6.9,5.3,8.2,0.4,0,250,14.8,37.4,1018.7,0
2019-02-21,7.3,6.5,8,0.8,0,262,17.3,38.5,1022.3,0
2019-02-22,3.5,0.7,6.8,0,0,92,14,39.6,1038.9,264
2019-02-23,2.9,-0.3,6.6,0,0,172,8.6,27,1041.8,270
2019-02-24,5,-0.7,13,0,0,244,8.3,23,1038.5,540
2019-02-25,4.4,-2,12.7,0,0,266,8.3,26.6,1037.6,468
2019-02-26,6,-0.6,14,0,0,265,7.9,21.2,1033.9,486
2019-02-27,8.4,1.3,15.8,0,0,246,10.8,32.4,1023.9,606
2019-02-28,5.7,3.5,9.4,0,0,275,16.6,35.6,1012,252
2019-03-01,4.3,1.3,6.6,0,0,289,10.8,24.1,1012.6,66
2019-03-02,4.5,-0.1,6.8,0.8,0,229,9.4,33.5,1012.2,0
2019-03-03,8.7,6.8,10.3,8.7,0,236,17.3,45.4,999.6,90
2019-03-04,8.2,5.3,12.6,7.9,0,232,28.1,86.4,985.2,36
2019-03-05,6.1,3.6,8.4,0.7,0,262,24.8,74.9,998.5,252
2019-03-06,6.1,3.2,9.2,4.3,0,183,13,38.2,1002.1,0
2019-03-07,8.7,5.5,12.1,7.2,0,205,16.9,70.6,990.4,96
2019-03-08,5.9,3.8,8.5,4.3,0,257,27,73.8,1000.6,246
2019-03-09,4.8,0.4,7.9,5.6,0,250,23.8,74.2,1000.5,48
2019-03-10,5,1.5,8.5,0.3,0,276,18.7,78.5,1001.6,246
2019-03-11,2.7,-0.8,5.9,1.9,0,271,10.1,31,1009.4,246
2019-03-12,3.9,-0.1,6.4,6,0,216,17.3,55.4,1009.5,30
2019-03-13,5.2,3.8,6.6,8.7,0,231,22.3,59.8,993.1,6
2019-03-14,5.6,4.7,6.3,5.4,0,248,19.8,49,993.3,0
2019-03-15,6.3,4.3,8.9,3.9,0,263,29.5,94.7,994.4,18
2019-03-16,6.3,4.2,9.9,14.7,0,245,19.8,57.6,999.9,24
2019-03-17,7.1,2.4,10.1,6.5,0,248,25.6,64.8,994.9,198
2019-03-18,5,2.7,7.6,2.1,0,271,28.1,72,1007,216
2019-03-19,4.6,1.9,8.7,0,0,289,12.6,33.5,1024.9,492
2019-03-20,6.5,2,9,0,0,237,14,42.8,1030,0
2019-03-21,9,7.4,11.6,0,0,255,17.3,46.1,1032.1,0
2019-03-22,8.7,6.2,11.8,0,0,198,9,23.4,1030.8,78
2019-03-23,7.4,0.9,12.3,0,0,272,14.8,39.6,1028,162
2019-03-24,5.2,1,9.8,3.7,0,268,12.2,36.4,1025.3,330
2019-03-25,4.9,1,8.8,0,0,299,17.3,45.4,1016.7,390
2019-03-26,6.1,2.3,9.9,0,0,294,20.9,51.1,1024.9,120
2019-03-27,7.4,6,9.3,0.8,0,269,16.6,40.3,1028.9,0
2019-03-28,9.3,7.2,12.1,0,0,282,14,33.5,1033.2,0
2019-03-29,9.4,4.4,13.3,0,0,250,11.5,37.8,1030.4,252
2019-03-30,9.7,2.2,17.3,0,0,240,11.9,38.2,1021.1,612
2019-03-31,5.5,0.2,9.1,0,0,329,14.4,40,1025.2,600
2019-04-01,4.2,-2.3,8.9,0,0,78,10.8,35.6,1026.7,750
2019-04-02,8.8,3.1,14,0.4,0,138,12.2,32.8,1010.8,576
2019-04-03,8.7,4.6,11.7,6,0,127,8.6,22,1003.7,0
2019-04-04,8.2,4.6,12.4,0,0,9,9.8,35,1000.1,270
2019-04-05,8.6,2.5,14.2,0,0,49,9.7,25.2,1005.9,438
2019-04-06,9.1,3.5,15,0,0,64,11.9,26.6,1009.6,660
2019-04-07,9.2,4.6,15.1,0,0,57,10.8,23,1010.4,708
2019-04-08,7.5,3.6,10.5,0.1,0,51,17.3,39.2,1014.7,516
2019-04-09,4.4,0.7,8,0,0,59,15.8,39.2,1019.1,564
2019-04-10,3.5,-3.9,7.3,0.2,0,33,16.9,38.2,1021.6,714
2019-04-11,4.2,1.5,7,0.8,0,80,10.8,32,1027.5,108
2019-04-12,3.8,1.5,6.8,1.7,0,90,14.8,44.6,1029.7,366
2019-04-13,2.9,0.5,4.8,4.1,0,80,23.4,49.3,1028.7,42
2019-04-14,4.9,2.8,7.5,0.2,0,77,24.1,49,1030,120
2019-04-15,5.6,3.3,8.8,0,0,83,22.3,42.5,1030.9,672
2019-04-16,6.4,2.9,9.9,0,0,85,20.2,41,1026,684
2019-04-17,8.2,2.7,12.8,0,0,76,14.8,37.1,1029.5,798
2019-04-18,9.3,4.7,14.2,0,0,70,18.4,36.4,1033.4,804
2019-04-19,9.6,4.2,15.6,0,0,71,15.5,32.4,1035.1,804
