date,tavg,tmin,tmax,prcp,snow,wdir,wspd,wpgt,pres,tsun
2017-05-03,8.4,7.6,9.1,,,,47.5,69.5,1022.9,456
2017-05-04,8.8,7.1,10.3,,,,49.3,72,1022.4,162
2017-05-05,7.8,7.2,8.9,,,,33.5,60.1,1020,0
2017-05-06,8.2,7.2,10,,,,9,20.9,1014.7,48
2017-05-07,11.1,7.8,16.5,,,,15.1,38.2,1010.9,744
2017-05-08,8,6.6,9.5,,,,37.8,66.6,1015.9,684
2017-05-09,7.6,6.3,10.6,,,,21.2,43.9,1015.3,564
2017-05-10,7.7,6.1,9.1,,,,26.6,42.1,1005.3,102
2017-05-11,8.7,6.4,10.2,,,,26.3,57.2,1002.7,840
2017-05-12,9.1,8.3,9.8,,,,45.4,63,1002.4,264
2017-05-13,11.6,9,16.1,,,,22.7,44.3,1008.3,126
2017-05-14,14.4,11,17.9,,,,18.7,38.5,1016.6,642
2017-05-15,13.8,11.1,16.6,,,,16.9,31.3,1024.6,588
2017-05-16,13.6,11.7,15.4,,,,28.1,46.1,1024.7,0
2017-05-17,18,15.1,22.7,,,,27,48.2,1017.9,246
2017-05-18,17.9,12.3,23.5,,,,26.6,46.4,1008.7,636
2017-05-19,13.2,11.2,17.8,,,,17.6,55.8,1007.8,180
2017-05-20,13.1,10.8,15.5,,,,27,51.5,1016.3,540
2017-05-21,14.7,10.5,19.7,,,,13.3,34.9,1023.5,888
2017-05-22,13.8,11.1,16.4,,,,12.2,26.3,1019.1,888
2017-05-23,15.9,11.5,21.3,,,,24.8,59.4,1012.4,558
2017-05-24,13.4,11.1,16.2,,,,36,52.9,1016.7,624
2017-05-25,14.9,10.9,19.9,,,,26.3,47.2,1018.4,864
2017-05-26,16.2,12,22.4,,,,15.1,35.6,1019.5,702
2017-05-27,18.2,14.4,21.5,,,,22,50,1018.8,960
2017-05-28,18.4,14.8,21.6,,,,31.3,53.6,1013.8,726
2017-05-29,14.9,13.5,18.7,,,,17.3,38.5,1011.2,240
2017-05-30,16.4,14.4,21.5,,,,27.7,61.6,1008.1,258
2017-05-31,13.7,10.9,15.2,,,,45,65.2,1014.4,696
2017-06-01,13.2,10.2,16.7,,,,29.9,47.2,1018.2,912
2017-06-02,14.7,11.1,18.1,,,,17.3,38.2,1016.1,930
2017-06-03,16.1,15,18,,,,21.2,35.6,1011.1,54
2017-06-04,15.4,12.4,17.5,,,,26.6,51.8,1008.1,438
2017-06-05,15.8,11.7,19.5,,,,23.8,38.2,1009.7,858
2017-06-06,16.1,13.8,22.7,,,,32.8,74.9,999.8,636
2017-06-07,12.4,11.1,13.9,,,,50.4,82.4,1000.8,120
2017-06-08,13.5,12,15,,,,29.5,50,1010.2,144
2017-06-09,16.2,12.8,22.1,,,,26.6,64.1,1008,282
2017-06-10,15.6,11.5,19.2,,,,17.3,42.1,1015.5,504
2017-06-11,20.1,15.1,24.7,,,,31.3,58.7,1011.1,666
2017-06-12,15.1,14.1,16.3,,,,42.1,69.8,1006.2,276
2017-06-13,14.3,12.2,16,,,,39.2,60.1,1011.4,480
2017-06-14,15.4,12.2,20.9,,,,18,36.7,1016.4,732
2017-06-15,16.7,13.7,20.2,,,,22.7,48.6,1012.1,558
2017-06-16,15.2,13.3,16.6,,,,42.8,63.4,1010.4,666
2017-06-17,16,12.9,19.4,,,,29.9,51.1,1018.3,870
2017-06-18,19,14.2,25.1,,,,19.8,31,1021.4,648
2017-06-19,20,16.6,23.6,,,,13.7,25.9,1018,912
2017-06-20,17,13,19.1,,,,26.3,40.3,1015.4,792
2017-06-21,14.9,12.4,18.1,,,,18.7,36.7,1015.7,576
2017-06-22,17.3,,,,,,19.1,,1006.8,
2017-06-23,16.6,,,,,,41,,1005.9,
2017-06-24,16.2,14.4,18,,,,36.4,66.2,1006.1,246
2017-06-25,15.3,13.3,16.9,,,,36.4,64.4,1003.9,132
2017-06-26,14.4,12.2,16.5,,,,33.1,54,1007.3,642
2017-06-27,14.1,11.7,17.3,,,,16.2,34.9,1009.6,660
2017-06-28,16,15,16.9,,,,48.6,77.8,999.3,294
2017-06-29,15.9,14.8,16.7,,,,21.6,55.1,993.6,0
2017-06-30,14.7,14.2,15.7,,,,23,42.1,995,0
2017-07-01,16,13.5,19.7,,,,21.2,52.2,1002.1,282
2017-07-02,15.2,13.4,17.4,,,,36.4,56.9,1010.4,228
2017-07-03,15.5,12.2,19.6,,,,38.9,78.5,1013.3,432
2017-07-04,14.7,11.9,16.7,,,,32.8,54.4,1015.1,552
2017-07-05,15.3,12.4,18.8,,,,16.9,27,1016.4,774
2017-07-06,15.3,13.4,17.3,,,,15.1,28.8,1017,960
2017-07-07,17.4,16.8,19.4,,,,14,27.4,1010.9,384
2017-07-08,17.3,13.5,19.4,,,,28.4,52.6,1011.5,744
2017-07-09,15.4,12.6,17.7,,,,18.7,36.4,1012.5,960
2017-07-10,16,14.9,17.8,,,,18.7,46.4,1007,48
2017-07-11,16.7,14.5,19.9,,,,22.7,48.2,1005.6,150
2017-07-12,14.8,13.1,17.3,,,,28.4,61.6,1006.5,162
2017-07-13,14.8,12.4,16.7,,,,32.8,56.5,1015.9,540
2017-07-14,15.3,12.3,17.9,,,,19.4,40,1013.1,768
2017-07-15,16.7,14.8,20.5,,,,11.2,29.2,1016.7,378
2017-07-16,16.3,14.5,18.6,,,,30.6,51.5,1016.5,174
2017-07-17,16,13.6,17.9,,,,25.9,43.2,1018.2,378
2017-07-18,16.3,14.6,18.9,,,,14,28.1,1019.3,600
2017-07-19,17,15.5,18.3,,,,30.2,54.7,1013,780
2017-07-20,18.3,17.2,20.5,,,,25.2,44.3,1006.4,192
2017-07-21,18.3,16.5,20.7,,,,19.1,42.5,1011.3,768
2017-07-22,17.3,16.5,17.9,,,,32.8,53.6,1012.2,18
2017-07-23,17.8,16.6,19.3,,,,22.3,44.3,1008.4,282
2017-07-24,17.5,15.8,20,,,,13.7,26.6,1007.4,336
2017-07-25,16.4,15.1,17.2,,,,34.9,56.9,1004.4,0
2017-07-26,18.4,16.9,21.1,,,,19.8,39.2,1003.7,684
2017-07-27,17.5,15.8,19.3,,,,22,39.2,1002.3,18
2017-07-28,16.3,12.7,19,,,,25.9,74.9,1005.2,426
2017-07-29,17.5,14.8,20.5,,,,34.2,64.8,1006.6,348
2017-07-30,19.4,15.8,25,,,,29.5,83.2,1004.2,378
2017-07-31,18.9,15.6,21.9,,,,19.8,42.1,1010.6,570
2017-08-01,18.3,16.6,19.6,,,,14,31,1012.3,186
2017-08-02,18.7,15.6,21.7,,,,19.8,35.3,1013,318
2017-08-03,18.4,16.5,23.4,,,,32,67.3,1005.2,138
2017-08-04,17.5,15.3,19.5,,,,43.6,79.9,1003.9,264
2017-08-05,17,14.3,19.2,,,,34.2,53.3,1008.4,654
2017-08-06,16,12.9,18.4,,,,32,50.4,1016,798
2017-08-07,18.4,13.6,22.6,,,,18.7,37.1,1016.9,822
2017-08-08,18.7,17,20.7,,,,23.8,51.1,1010.2,276
2017-08-09,18.1,15.6,20.3,,,,31.3,58,1010.8,516
2017-08-10,17.4,14.9,19.6,,,,13,34.2,1016.8,486
2017-08-11,16.3,15.5,17.1,,,,22,36.4,1012.8,0
2017-08-12,15.7,14.9,17.6,,,,28.8,48.2,1007.6,12
2017-08-13,16.3,14.8,18.4,,,,24.5,42.1,1015.3,480
2017-08-14,16.3,14.2,17.8,,,,22.7,51.1,1020.6,798
2017-08-15,20.3,17.1,26.1,,,,30.6,53.3,1013.6,396
2017-08-16,18.6,16.9,21.6,,,,13.3,31.3,1017.2,660
2017-08-17,18.9,16.6,23,,,,25.6,55.4,1012.9,234
2017-08-18,18.1,16,19.1,,,,24.5,52.2,1007.9,18
2017-08-19,15.1,13.3,17.8,,,,36.4,71.6,1009.1,432
2017-08-20,14.7,12.8,16.3,,,,34.2,51.5,1013.7,258
2017-08-21,15.6,13.8,17.4,,,,34.9,59.8,1016.4,108
2017-08-22,15.8,13.9,18.1,,,,23,37.1,1017.7,552
2017-08-23,16,12.7,18.3,,,,14,31,1016,636
2017-08-24,17.1,14.5,19.7,,,,29.5,51.1,1010.9,360
2017-08-25,16.9,14.1,19.3,,,,24.5,42.8,1014.1,624
2017-08-26,16.8,14.5,18.9,,,,10.8,24.5,1013.8,354
2017-08-27,17.4,15.6,20.1,,,,19.8,38.9,1013.5,498
2017-08-28,17,13.7,20.5,,,,15.8,33.8,1017.2,624
2017-08-29,20.5,16.1,25,,,,21.6,44.3,1011.4,744
2017-08-30,18.3,16.9,19.7,,,,19.1,40.7,1006.2,18
2017-08-31,15.5,13.4,17.2,,,,23.4,48.2,1008.5,102
2017-09-01,15.9,12.7,20.6,,,,13.3,32.4,1017.2,546
2017-09-02,15.8,14.7,17.2,,,,13.7,27.4,1016.8,534
2017-09-03,15.9,13.9,19.1,,,,9,18.7,1014.4,642
2017-09-04,16.7,14.3,19.4,,,,16.9,27.7,1013.3,768
2017-09-05,17.3,13.9,21.2,,,,14.4,28.4,1013.9,462
2017-09-06,16.7,13.7,19.9,,,,25.9,76,1006.2,66
2017-09-07,15.5,13.6,17.6,,,,33.1,51.8,1006.2,264
2017-09-08,14.8,13.3,16.3,,,,40.3,70.9,996.8,18
2017-09-09,14.5,12.8,15.4,,,,23.8,54,992.7,102
2017-09-10,14.8,11.2,17.7,,,,34.6,59.4,997.6,582
2017-09-11,15.4,12.4,17.6,,,,45.7,69.5,991.3,396
2017-09-12,14.3,12.2,16.2,,,,38.9,64.8,996.7,336
2017-09-13,13,11,15.5,,,,58.3,114.8,988.5,60
2017-09-14,12.4,10.9,13.7,,,,42.1,76,991.8,90
2017-09-15,13.1,11.4,15.2,,,,32.4,59,1003.3,390
2017-09-16,11.4,9.3,13,,,,23,45.4,1007,0
2017-09-17,12.9,11.4,15,,,,13.7,43.9,1010.6,192
2017-09-18,13.4,10.9,17.4,,,,9.4,24.8,1011.3,696
2017-09-19,13,11.2,15.2,,,,21.2,46.4,1012.2,264
2017-09-20,13.3,11.8,14.7,,,,27.4,43.9,1013.7,102
2017-09-21,14.3,12.6,16.5,,,,15.5,31,1017.8,288
2017-09-22,14.1,13.2,14.7,,,,11.2,22.7,1018.9,594
2017-09-23,14.4,13.1,16.7,,,,9.4,27.4,1021.6,666
2017-09-24,15,14.5,16.2,,,,24.8,48.6,1022,138
2017-09-25,15,14.1,15.7,,,,36.4,62.6,1022.2,366
2017-09-26,14.9,14.3,15.5,,,,34.2,49.7,1023.9,18
2017-09-27,15,14,16,,,,36.4,53.6,1024.4,36
2017-09-28,14.5,13.2,15.4,,,,33.1,51.1,1023.1,66
2017-09-29,15.4,14.6,16.8,,,,34.6,51.5,1019.8,432
2017-09-30,14.8,12.9,16.9,,,,32.8,56.5,1013.7,0
2017-10-01,14.1,12.7,16.4,,,,24.5,54,1015.6,480
2017-10-02,13.6,11.5,16.8,,,,46.8,77.4,1004.2,90
2017-10-03,13,11.6,15.1,,,,37.1,64.4,1007.4,426
2017-10-04,12,9,13,,,,44.3,92.5,1007.7,0
2017-10-05,10.9,7.8,12.7,,,,41,82.1,997.7,90
2017-10-06,12.6,10.7,14.9,,,,37.1,56.9,1005.9,564
2017-10-07,11.5,10.2,13.3,,,,37.8,68.8,1004.7,0
2017-10-08,11.4,9.9,12.6,,,,28.8,43.6,1009.2,606
2017-10-09,11.4,9.5,13.8,,,,21.2,33.8,1012.7,324
2017-10-10,12.5,9.8,14.8,,,,26.6,67.3,1007.4,66
2017-10-11,14.2,12.2,15.5,,,,38.2,72,1006.1,60
2017-10-12,13.4,10.3,14.3,,,,53.3,88.6,1007.9,270
2017-10-13,13.3,10.2,16,,,,29.2,48.2,1017.8,162
2017-10-14,15.7,15,16.2,,,,37.8,57.2,1018.7,0
2017-10-15,15.9,12.9,19.4,,,,23.8,41.4,1019.3,336
2017-10-16,15.4,13.9,18.5,,,,20.2,40.3,1016.5,156
2017-10-17,14.7,12.1,18,,,,34.9,60.5,1014.2,0
2017-10-18,12.8,10.8,15.3,,,,18,43.6,1012.6,306
2017-10-19,13,12.4,13.6,,,,32.8,48.6,1011.1,186
2017-10-20,12.8,11.6,14.2,,,,23.8,46.1,1007.8,0
2017-10-21,12.3,11.5,13.3,,,,22.3,39.2,1008.4,42
2017-10-22,11.1,10,12.9,,,,25.9,40,1005.7,168
2017-10-23,10.9,9.8,12,,,,27,44.6,1011.2,6
2017-10-24,12.2,10.7,15.7,,,,29.2,49.7,1015.1,0
2017-10-25,14.2,12.1,15.6,,,,40,77,1011.6,66
2017-10-26,12.6,11.6,14,,,,33.1,56.9,1015.1,144
2017-10-27,11.4,10.5,12.5,,,,41.4,63.4,1015.6,228
2017-10-28,11.5,9.6,12.4,,,,53.3,101.2,1002.5,30
2017-10-29,9.8,5.7,11.3,,,,62.6,122,997.6,348
2017-10-30,8.4,7.1,9.6,,,,33.8,56.5,1016.9,426
2017-10-31,8.6,7.1,10.2,,,,28.1,41.8,1017.6,24
2017-11-01,12,10.1,13.7,,,,41.4,70.6,1010.3,6
2017-11-02,10.9,10,12.4,,,,37.1,70.2,1005.8,366
2017-11-03,9.4,8.3,10.8,,,,25.9,43.9,1011.4,60
2017-11-04,9.9,8.4,11.7,,,,27.4,45.4,1004.4,78
2017-11-05,10.2,7.3,12.1,,,,25.6,45,1002.6,0
2017-11-06,8.4,6.8,10.3,,,,17.6,28.1,1017.8,432
2017-11-07,7.2,5.6,8.4,,,,21.6,45.7,1022.5,504
2017-11-08,8.5,7.5,9.3,,,,25.2,45.4,1019.3,138
2017-11-09,8.2,7,9.4,,,,30.2,61.6,1015.1,18
2017-11-10,7.7,5.2,8.9,,,,39.2,88.6,1003.1,36
2017-11-11,5.9,4.4,6.9,,,,35.3,63.4,999.1,102
2017-11-12,5.9,4.4,7.1,,,,27.7,49.3,997.1,6
2017-11-13,7,4.9,8.4,,,,24.5,39.2,1010.1,372
2017-11-14,6.3,4,8.3,,,,34.2,69.5,1014.7,36
2017-11-15,8.3,6.6,10.1,,,,19.4,38.2,1019.9,78
2017-11-16,8.2,5.5,9.6,,,,29.9,76.7,1017.9,0
2017-11-17,7.4,6.1,9,,,,29.2,54.7,1018.9,360
2017-11-18,6.2,4.8,7,,,,46.4,88.2,1005.7,60
2017-11-19,6.3,3.4,8.1,,,,43.6,80.3,1002.4,282
2017-11-20,5.6,4.4,6.6,,,,26.6,61.6,1008.7,138
2017-11-21,5,4.2,6,,,,18.4,44.6,1006,18
2017-11-22,9.8,5.7,11,,,,42.1,68.8,998.3,0
2017-11-23,10.3,8.3,13.6,,,,48.6,88.6,995.9,48
2017-11-24,7,5,8.5,,,,30.2,51.5,1004.4,0
2017-11-25,3.6,2.4,5,,,,24.1,57.2,1006.2,102
2017-11-26,4.4,2.3,5.9,,,,46.4,72.4,1007.9,66
2017-11-27,5,3.4,7,,,,45.7,72,1003.3,0
2017-11-28,5.3,4.1,7,,,,41,82.1,993.6,30
2017-11-29,4.1,2.2,5.4,,,,14,26.3,1000,60
2017-11-30,2.7,0.3,4.2,,,,13.7,32.8,1001.2,42
2017-12-01,4.3,3.5,5.1,,,,23,38.2,1012.5,42
2017-12-02,1.3,-0.4,3.6,,,,30.2,58,1020.1,30
2017-12-03,4.6,1.4,7.3,,,,36.7,59.8,1013.8,78
2017-12-04,5.8,5,7.4,,,,34.6,56.9,1018,336
2017-12-05,8.1,7.1,9.2,,,,44.6,76.7,1020.3,36
2017-12-06,8.4,7.1,9.3,,,,53.6,77.8,1016.3,0
2017-12-07,6.7,4.6,8.9,,,,54.4,87.5,1002.9,0
2017-12-08,3.1,1.1,6.6,,,,40,65.5,996,0
2017-12-09,2.7,0.7,5.3,,,,39.2,63.4,997.3,162
2017-12-10,1,-0.3,1.9,,,,43.6,65.9,985.9,12
2017-12-11,1.9,0.2,2.9,,,,37.4,59,981.5,0
2017-12-12,2.6,1.4,3.8,,,,34.9,58.7,993.5,0
2017-12-13,2,1,3.6,,,,50.8,79.6,995.1,18
2017-12-14,3.2,0.6,4.6,,,,42.8,68,981,78
2017-12-15,3.1,2.5,3.7,,,,30.6,52.9,990.9,0
2017-12-16,3.5,2,4.8,,,,28.4,42.1,1001.1,294
2017-12-17,2.1,0.8,3.5,,,,27,50.4,1014.7,174
2017-12-18,2.1,0.7,3.6,,,,24.8,47.5,1020.4,306
2017-12-19,5.4,3.5,6.3,,,,17.6,37.4,1026.6,6
2017-12-20,5.9,5,7.1,,,,19.8,36,1027.3,0
2017-12-21,6.4,5.7,7.4,,,,27.4,42.5,1026.4,0
2017-12-22,6,4.8,7,,,,29.5,51.8,1027.2,66
2017-12-23,7.2,4.2,8.9,,,,58.7,86,1017.3,0
2017-12-24,8.2,7.3,9.1,,,,59.8,90.4,1010.2,0
2017-12-25,8,6.6,9.3,,,,50,76,1005.4,0
2017-12-26,6,5.1,7,,,,52.9,88.2,992,18
2017-12-27,4.4,3.4,5.2,,,,33.5,49,984.6,6
2017-12-28,4,2.7,5.2,,,,31.3,56.9,987.3,204
2017-12-29,3,1.7,3.9,,,,39.6,68.8,996.5,228
2017-12-30,3.5,1.1,5.3,,,,37.4,57.6,991.4,0
2017-12-31,7.1,4.3,11.2,,,,30.6,68.8,993.1,0
2018-01-01,6.9,4.6,8.8,,,,45.4,90.7,991.2,42
2018-01-02,5.2,4.3,6.2,,,,28.1,47.2,1000.1,162
2018-01-03,5.3,3.3,7.7,,,,38.9,71.6,979,12
2018-01-04,5.3,4.8,6.1,,,,27.7,59,985.6,120
2018-01-05,4.7,3.5,6.7,,,,25.9,76.7,988.4,0
2018-01-06,3.5,1.8,5.5,,,,24.1,44.3,1005.4,0
2018-01-07,1.8,1.4,2.8,,,,19.8,48.2,1028.4,408
2018-01-08,2.3,1.6,3,,,,30.6,64.8,1031.5,444
2018-01-09,3.3,2.2,4,,,,56.2,84.6,1016.4,198
2018-01-10,3.3,2.2,4.5,,,,20.5,36,1009.3,30
2018-01-11,3.5,2.6,4.2,,,,23.4,44.6,1015.8,0
2018-01-12,2.7,1.7,3.3,,,,40,62.6,1026.1,0
2018-01-13,1.1,-0.9,2.1,,,,38.2,57.6,1028.6,0
2018-01-14,-0.1,-1.5,0.8,,,,40.3,61.2,1024.6,312
2018-01-15,1,-1.6,3.3,,,,51.5,80.6,1003.3,30
2018-01-16,3,0.7,5.5,,,,39.2,78.5,982.5,36
2018-01-17,1.8,1.1,3.4,,,,34.6,53.6,988,96
2018-01-18,1.8,0.7,2.9,,,,37.1,60.8,989,0
2018-01-19,1.8,0.8,3,,,,25.2,42.1,999.6,162
2018-01-20,1.7,0.9,2.1,,,,23.8,39.2,1000.5,0
2018-01-21,0.9,-1.6,5.4,,,,12.2,37.4,1009.7,210
2018-01-22,0.4,-1,1.4,,,,28.1,50,1007.3,0
2018-01-23,3.5,0.9,7.4,,,,27.4,68.8,1013.2,0
2018-01-24,9.6,6.6,12.6,,,,49.3,88.6,1004.4,0
2018-01-25,7.1,6.2,8,,,,32,56.9,1006.4,0
2018-01-26,5.4,3.9,6.8,,,,15.1,28.4,1014.9,60
2018-01-27,4.8,3.8,5.6,,,,33.8,89.6,1021.8,6
2018-01-28,7,5.3,8.1,,,,51.1,81.7,1014.9,252
2018-01-29,7.3,5,9.4,,,,56.9,103.3,1010.8,0
2018-01-30,5,3.8,5.8,,,,43.9,69.8,1017.6,294
2018-01-31,4.3,2.5,8,,,,38.5,83.2,998,0
2018-02-01,3,1.9,4,,,,46.4,74.9,990.7,0
2018-02-02,2.7,0.1,4.1,,,,28.8,59.8,996.3,18
2018-02-03,-0.5,-1.3,0.7,,,,27.4,49.3,1003.5,0
2018-02-04,1,-0.9,1.7,,,,43.6,70.9,1018.3,0
2018-02-05,-0.2,-1.2,0.9,,,,22.7,43.2,1027.7,36
2018-02-06,-1.2,-2.2,-0.2,,,,12.6,23.4,1016.9,450
2018-02-07,-1.4,-2.5,-0.1,,,,9,22.7,1015.9,528
2018-02-08,-1.2,-3,0.6,,,,18,31,1017.6,522
2018-02-09,-1.5,-3.3,0.3,,,,27,40.7,1013.3,468
2018-02-10,-0.6,-2.9,1.3,,,,19.1,40.7,1011,414
2018-02-11,2.1,0.2,4.5,,,,46.8,74.9,994.5,54
2018-02-12,2,0.7,3.7,,,,44.6,77,1001.1,114
2018-02-13,1.3,-0.3,3.2,,,,29.5,47.2,1010.2,504
2018-02-14,1.5,-0.3,3.5,,,,26.6,51.8,1016.2,552
2018-02-15,0.9,-0.2,2.3,,,,45.7,71.3,1010.9,0
2018-02-16,3.6,2.1,5.5,,,,34.9,56.2,1016.2,318
2018-02-17,3,1.5,4.2,,,,11.9,32.8,1022.5,0
2018-02-18,2.9,1.5,4.4,,,,19.4,38.5,1023.6,204
2018-02-19,2.5,1.1,4.4,,,,14,25.9,1017.6,228
2018-02-20,2.4,1.9,3.2,,,,23,41,1019.9,444
2018-02-21,1.7,0.9,3.1,,,,10.4,25.2,1024.9,210
2018-02-22,0.9,-0.6,1.6,,,,15.8,40.3,1024.8,108
2018-02-23,0.1,-0.3,1.1,,,,24.5,41.4,1025.9,540
2018-02-24,-0.4,-2,0.7,,,,39.6,64.8,1030.3,324
2018-02-25,-2.3,-4.3,-1.4,,,,34.9,54.4,1032,12
2018-02-26,-2.5,-4.3,-0.8,,,,42.1,61.6,1029.4,486
2018-02-27,-3.8,-6.5,-2,,,,45,81.4,1023.5,90
2018-02-28,-5.8,-8,-3.2,,,,47.9,85.3,1026.8,60
2018-03-01,-4.1,-5.2,-2.4,,,,46.8,81,1018.8,96
2018-03-02,-4.6,-6.1,-2.5,,,,45,79.6,1007.1,108
2018-03-03,-4.2,-6.2,-2,,,,44.3,68.4,1004.5,570
2018-03-04,-2.5,-4.6,0.4,,,,46.1,65.2,1000.3,198
2018-03-05,3.3,-0.8,8.2,,,,30.6,54,992.9,150
2018-03-06,2.6,1.4,5.1,,,,24.5,39.6,992.2,546
2018-03-07,0.8,0.3,1.5,,,,15.5,27.4,992.9,0
2018-03-08,2.6,0.1,6.4,,,,18.7,40.3,994.6,144
2018-03-09,2.9,0.7,4.4,,,,25.2,47.2,999.5,54
2018-03-10,1.5,0.7,2.2,,,,34.9,58,1000.8,0
2018-03-11,7.5,2.2,12.9,,,,25.2,48.6,994.4,180
2018-03-12,6.2,2.6,10.3,,,,9.4,20.9,989.8,0
2018-03-13,4.5,2.5,8.3,,,,21.2,32.8,995.3,0
2018-03-14,2,1.2,2.8,,,,19.4,39.2,1008.8,0
2018-03-15,1.4,0.6,2.4,,,,59,99.4,1007.4,0
2018-03-16,-0.5,-3.7,0.7,,,,78.8,106.9,1010.5,42
2018-03-17,-2.4,-4,-1.2,,,,79.2,117,1016.2,204
2018-03-18,-1.5,-3,-0.3,,,,66.2,95.8,1018.5,588
2018-03-19,0.7,-1,3.4,,,,17.6,41,1014.6,672
2018-03-20,2.2,0.8,3.5,,,,28.4,65.2,1016.3,696
2018-03-21,2.4,-0.6,5.1,,,,25.9,48.2,1020.6,36
2018-03-22,3.1,1.4,5.4,,,,28.1,76,1006.5,0
2018-03-23,2.6,1.1,4.7,,,,16.6,31.3,1003.8,114
2018-03-24,5.1,3.5,7.7,,,,15.1,29.5,1002.3,0
2018-03-25,6.2,3.3,7.3,,,,16.6,25.2,1005.7,0
2018-03-26,2.7,-0.2,5.8,,,,18,31,1011.2,78
2018-03-27,1.7,0.6,2.7,,,,17.3,43.9,1011.1,126
2018-03-28,1.7,0.2,2.5,,,,51.1,77,1002.6,0
2018-03-29,0.6,0.2,1,,,,31.7,67.7,1000.2,0
2018-03-30,1.2,0.5,2,,,,28.1,67.7,1005.7,708
2018-03-31,1.2,0.1,1.7,,,,47.2,73.8,1001.4,0
2018-04-01,1.6,0.4,3.7,,,,24.5,41,1003.4,240
2018-04-02,2.8,0.6,7.1,,,,24.1,49.3,1005.5,570
2018-04-03,8.4,2.1,13.1,,,,27,54.7,997.3,48
2018-04-04,9.9,6.6,13.9,,,,28.8,64.8,997.7,282
2018-04-05,6.7,3.5,10.1,,,,36,70.6,1002.3,84
2018-04-06,5.6,2.9,11.9,,,,28.4,47.9,1018.9,720
2018-04-07,10,4.3,15.8,,,,30.6,51.1,1012,606
2018-04-08,14.3,9.8,20.1,,,,17.3,29.5,1006.1,690
2018-04-09,11.8,6.8,15,,,,22,47.9,1004.6,420
2018-04-10,4.7,3.8,6.9,,,,51.1,87.5,1008,78
2018-04-11,4,3.5,4.5,,,,47.5,83.9,1012.4,162
2018-04-12,5,4.1,6.1,,,,50.8,87.8,1007.3,474
2018-04-13,5.5,4.8,6.4,,,,40,65.9,1005.9,54
2018-04-14,6.6,4.7,7.9,,,,22.7,53.3,1010.9,0
2018-04-15,7.4,5.2,8.9,,,,18.7,36.4,1012.4,24
2018-04-16,8.4,4.7,13.1,,,,22,38.9,1012.3,330
2018-04-17,11.1,6.5,15.1,,,,17.6,33.1,1022.3,726
2018-04-18,15,10.7,19.2,,,,19.4,37.1,1028.1,792
2018-04-19,16,12.5,19,,,,25.6,46.8,1027.6,810
2018-04-20,17.4,10,24.6,,,,27.4,54.7,1018.7,804
2018-04-21,11.3,7.4,17.6,,,,18.7,31.7,1018.2,816
2018-04-22,8.7,4.6,18.2,,,,21.2,60.1,1012.2,672
2018-04-23,11.9,7.8,18.7,,,,35.3,60.1,1007.5,540
2018-04-24,9.4,7.4,11.5,,,,37.1,66.6,1007.4,354
2018-04-25,8.3,6.2,11.6,,,,30.2,54.7,1002.2,168
2018-04-26,8.1,6.2,10.3,,,,34.6,70.9,1007.3,552
2018-04-27,9.4,6.4,12.5,,,,22,38.9,1009.7,450
2018-04-28,10.4,7.5,14.4,,,,20.9,49.7,1007.4,294
2018-04-29,8.6,6.8,11,,,,18.4,46.4,1008.6,12
2018-04-30,10.5,8.1,14,,,,34.6,83.2,997.7,156
2018-05-01,8,5.9,11.7,,,,42.8,80.3,1001,0
2018-05-02,10,5,14.9,,,,27.7,49.7,1010.5,840
2018-05-03,9.6,6.7,12,,,,24.1,38.9,1013.5,666
2018-05-04,8.3,5.9,10.9,,,,10.4,19.1,1022.9,852
2018-05-05,10.8,7.6,13.8,,,,14,27,1026.4,822
2018-05-06,12.7,10.1,16.2,,,,20.9,39.2,1025.1,906
2018-05-07,14.6,12.2,17.5,,,,23,43.6,1020.6,906
2018-05-08,13.5,11.5,17.4,,,,32,49,1013.4,900
2018-05-09,13.3,11.5,17.4,,,,35.3,47.5,1008.1,882
2018-05-10,13.2,10.5,19.3,,,,30.6,55.4,1006.3,402
2018-05-11,11.9,10,13.6,,,,16.9,38.5,1017.2,678
2018-05-12,12.7,11.3,15.3,,,,22,32.8,1016.3,396
2018-05-13,12.7,10.6,16,,,,32,62.6,1012.6,570
2018-05-14,14.1,12,17.8,,,,27,42.1,1014.5,906
2018-05-15,15.3,12.8,19.7,,,,18.4,34.9,1015.3,804
2018-05-16,16.3,10.1,21.7,,,,23.4,49.3,1012.8,558
2018-05-17,12,9,14.7,,,,26.6,39.2,1013.2,774
2018-05-18,12.3,10,15.1,,,,21.2,31.7,1016.3,840
2018-05-19,12.5,10.2,15.3,,,,10.1,27,1021,390
2018-05-20,14.2,12.9,15.9,,,,24.5,44.6,1024,930
2018-05-21,13.8,12.2,15.7,,,,36.7,67,1019.9,870
2018-05-22,14.8,12.9,17.3,,,,24.5,36.4,1015,906
2018-05-23,16.4,13.9,19.5,,,,13.3,25.2,1021.5,942
2018-05-24,15.7,14.3,17.1,,,,35.3,55.8,1022.9,948
2018-05-25,15.1,13.8,16.7,,,,33.1,54,1021.5,870
2018-05-26,15.7,13.5,18.5,,,,15.8,29.5,1022,876
2018-05-27,14.7,13.9,15.5,,,,24.5,49.3,1020.7,126
2018-05-28,15.8,14.3,18.8,,,,23.8,50.8,1018.6,708
