Feature 1,Feature 2,R²,Adjustiertes R²,AIC,BIC,P-Wert (Feature 1),P-Wert (Feature 2)
Konditorei,Wind_Moderate,0.03870930411624218,0.03623387743156303,17485.352206846877,17505.607822692764,2.1965546127661724e-10,0.018313983092054554
Konditorei,Cloud_Clear,0.038703090881835545,0.03622764819741109,17485.359762571257,17505.615378417144,3.270227699397216e-10,0.04136899629082879
Konditorei,Cloud_Partly_Cloudy,0.03862088420703813,0.03614522983160562,17485.459726997557,17505.715342843443,2.4354078318289787e-10,0.039470527419991186
Konditorei,Wind_Moderate,0.03861974551109992,0.0361440882034032,17485.46111160717,17505.716727453055,2.0030665889544222e-10,0.06366334559875951
Konditorei,Wind_Light,0.03861974551109992,0.0361440882034032,17485.46111160717,17505.716727453055,2.0030665889542402e-10,0.06366334559875618
Konditorei,Wind_Light,0.03861974551109992,0.0361440882034032,17485.46111160717,17505.716727453055,2.0030665889543423e-10,0.5811119049873013
Konditorei,Saisonbrot,0.038616923668502334,0.03614125909425814,17485.46454285005,17505.720158695938,7.116535545125822e-10,0.16827227675656323
Temp_Warm,Cloud_Partly_Cloudy,0.03861322813315915,0.03613755404251495,17485.469036451632,17505.72465229752,1.316656770075342e-10,0.07294254278576283
Temp_Warm,VPI,0.03860278199185041,0.03612708100127149,17485.481738387218,17505.737354233104,4.528254574837428e-11,0.22207758249941312
Konditorei,Cloud_Clear,0.03857860792434842,0.036102844682951885,17485.511132199783,17505.76674804567,3.0492102021399205e-10,0.04595654449021614
Konditorei,Cloud_Clear,0.03856652665678906,0.036090732304832285,17485.525821817842,17505.78143766373,2.481946922160922e-10,0.06619976729579156
Temp_Warm,Cloud_Partly_Cloudy,0.03856628125166173,0.03609048626776046,17485.52612020412,17505.781736050005,1.6996030236363938e-10,0.07196157367882842
Konditorei,Wind_Strong,0.03854984669549644,0.036074009390849704,17485.546102686098,17505.801718531984,8.456720230737609e-10,0.10834497943898405
Temp_Mild,Montag,0.03854484542142078,0.0360689952379567,17485.552183577725,17505.807799423612,0.00023857262519418122,0.07660161788386112
Saisonbrot,Temp_Warm,0.038527915426295745,0.03605202164627763,17485.572767990798,17505.828383836684,0.23668737300346762,3.286332902956517e-10
Saisonbrot,Temp_Warm,0.03851925532018374,0.036043339239463235,17485.58329728085,17505.838913126736,0.2756946359602373,2.6501614363633416e-10
Konditorei,Montag,0.03849970864217045,0.03602374222665672,17485.607062535077,17505.862678380963,6.105028393960213e-10,0.02117917475835387
Konditorei,Weather_Good,0.038443709948767335,0.03596759933060967,17485.675144226734,17505.93076007262,5.385876747662965e-10,0.5470802042152323
Saisonbrot,Temp_Warm,0.0384121401263845,0.035935948212546864,17485.71352421231,17505.969140058198,0.17761006140598667,2.08478157170112e-10
Temp_Warm,Wind_Strong,0.03839627568085868,0.035920042914371675,17485.732810420686,17505.988426266573,4.675795731486883e-10,0.3077883529417555
Konditorei,Wind_Light,0.038395380974180826,0.035919145903728134,17485.73389809495,17505.989513940836,4.077282881774732e-09,0.21267458110423684
Temp_Warm,Cloud_Partly_Cloudy,0.03838667613566127,0.03591041864931532,17485.744480313428,17506.000096159314,2.816050374527913e-10,0.07140011416107667
Temp_Hot,Dienstag,0.03837930902742526,0.03590303256998517,17485.75343621735,17506.009052063237,0.0025509155111613393,0.007830076760497724
Konditorei,Cloud_Partly_Cloudy,0.03755038238951358,0.035899525412480204,17484.760691820586,17499.952403705003,2.49571040742284e-10,0.03238496108613963
Konditorei,Wind_Moderate,0.0383717915375581,0.03589549572177497,17485.762574863584,17506.01819070947,2.137541359782671e-10,0.01853051712156172
Temp_Warm,Wind_Light,0.03753771283228868,0.03588683412359628,17484.77608027796,17499.967792162377,6.34250413676611e-11,0.13580127318466176
Temp_Warm,is_holiday,0.03753697853853455,0.03588609857033309,17484.776972145704,17499.968684030122,2.68802254505534e-10,
Konditorei,Weather_Light_Issues,0.03832970905191513,0.03585330486921623,17485.813731172122,17506.06934701801,3.969162172815345e-09,0.22477854970279126
Konditorei,Saisonbrot,0.03832230120662983,0.03584587794793448,17485.822736064823,17506.07835191071,2.504995014880168e-09,0.12915523933246717
Cloud_Cloudy,KielerWoche,0.03827906923818014,0.03580253465252747,17485.875286971695,17506.130902817582,0.0007229540401775417,0.03232825259450385
Temp_Warm,Weather_Good,0.038255587737800134,0.03577899268476448,17485.90382907571,17506.159444921595,2.1066506002397573e-10,0.3510156512306891
Temp_Mild,Cloud_Partly_Cloudy,0.03824482127638562,0.035768198498556614,17485.91691563258,17506.172531478467,0.00033059311630245135,0.0959117612496879
Konditorei,Donnerstag,0.03822110521689992,0.035744421367673085,17485.94574181655,17506.201357662438,1.9972919734127244e-09,0.1148082855473816
Konditorei,Wind_Strong,0.038201395710730446,0.03572466110741046,17485.969697610093,17506.22531345598,5.276676527987469e-10,0.11656410068188977
Temp_Warm,Heimspiel,0.03737112853750113,0.03571996409245404,17484.97839489586,17500.17010678028,7.38107998828732e-11,0.15491308860878697
KielerWoche,Samstag,0.03819053713357212,0.03571377456825087,17485.9828953887,17506.238511234587,0.022562918244234748,5.344822252271153e-08
Konditorei,Montag,0.03817879220910958,0.035701999399347706,17485.997170287625,17506.25278613351,5.749296885564301e-10,0.021183958335103198
Temp_Very_Cold,Temp_Hot,0.03816407508635988,0.03568724437842785,17486.015057380082,17506.27067322597,0.009058187921226302,0.002919144702008308
Temp_Warm,Wind_Light,0.03814806947709748,0.035671197553004186,17486.03451017974,17506.290126025626,4.9778791512363195e-11,0.1352706627542092
Temp_Mild,Weather_Moderate,0.038137796300878324,0.03566089792225402,17486.046995759367,17506.302611605253,0.000603666255017506,0.10402909117321439
Cloud_Cloudy,Wind_Moderate,0.0381346539753431,0.03565774750489337,17486.050814780985,17506.30643062687,0.0009642282626186003,0.03580951818380537
Konditorei,Cloud_Partly_Cloudy,0.03811740043897127,0.03564044953881418,17486.071783623673,17506.32739946956,2.2447386459161545e-10,0.03257947845844726
Temp_Warm,Wind_Strong,0.038100931960298734,0.03562393865204205,17486.09179800669,17506.347413852578,1.2523762254621645e-10,0.3473310636055329
Weather_Unknown,Montag,0.038027771866099735,0.03555059016275064,17486.18070639711,17506.436322242997,0.0003332100562650223,0.07205994870820731
Temp_Warm,Weather_Good,0.03801110667347585,0.0355338820554677,17486.200957960365,17506.456573806252,5.749427841383097e-11,0.3788456665467622
Konditorei,Cloud_Partly_Cloudy,0.03800855137772252,0.03553132017955363,17486.204063127992,17506.45967897388,2.6512587098683464e-10,0.029860848997789156
Konditorei,Cloud_Clear,0.037967302645351975,0.035489965227271325,17486.25418699806,17506.509802843946,2.56879155055696e-10,0.030618278574020687
Konditorei,Feiertag,0.037112006881334314,0.03546039797375522,17485.29302544879,17500.48473733321,4.235472769910162e-09,0.04424305706999591
Konditorei,Cloud_Partly_Cloudy,0.03791032108008341,0.0354328369283583,17486.323425265477,17506.579041111363,2.3084164588584174e-10,0.03187389899776239
Temp_Warm,Cloud_Clear,0.03789811786319719,0.035420602286879266,17486.338252854195,17506.59386870008,4.6500404915080707e-10,0.508990411968749
Konditorei,Cloud_Clear,0.037048481397807476,0.035396763527134834,17485.370146402864,17500.56185828728,2.929825666073465e-10,0.04630755232109685
Konditorei,Wind_Light,0.03786183565413059,0.0353842266472314,17486.38233664975,17506.637952495636,1.0114088685594557e-09,0.18648353069944443
Temp_Very_Cold,Mittwoch,0.03786019213219183,0.0353825788930473,17486.38433353084,17506.639949376728,0.006204841514878492,0.003572071093450458
Weather_Unknown,Dienstag,0.037825407763200536,0.0353477049505736,17486.426595780038,17506.682211625925,0.00027260191743840343,2.172170328335565e-05
Temp_Warm,Cloud_Clear,0.03781004618053774,0.03533230381018726,17486.44525928137,17506.700875127255,1.4675225204421555e-09,0.5654024752208738
Konditorei,Wind_Strong,0.03780973772054241,0.035331994555874324,17486.445634040712,17506.7012498866,6.69309500703293e-10,0.11895156195404144
Temp_Mild,Wind_Strong,0.03780923843524486,0.03533149398486357,17486.44624064045,17506.701856486336,0.0002058965787554553,0.13405088873954
Temp_Warm,Wind_Light,0.037798777218221,0.035321005829083374,17486.458950278404,17506.71456612429,5.513390756537595e-11,0.1354040511527173
Temp_Warm,Cloud_Clear,0.03779036948498704,0.03531257644503427,17486.4691649788,17506.724780824687,5.760151589677244e-10,0.4763231681165039
Konditorei,Freitag,0.03778447743522595,0.03530666922261283,17486.47632327868,17506.731939124566,1.0572611118335766e-09,0.08080814307613117
Konditorei,Saisonbrot,0.03778323472408984,0.035305423311362216,17486.477833053097,17506.733448898984,5.532176871298277e-10,0.11930095387055437
Temp_Warm,Wind_Light,0.03777973199409401,0.035301911561460786,17486.482088522404,17506.73770436829,7.294969745158526e-11,0.1305954702707356
Konditorei,Weather_Light_Issues,0.03777073734453795,0.035292893749717,17486.493016057953,17506.74863190384,9.628375602190184e-10,0.20102266033250316
Temp_Warm,Weather_Severe,0.03775523005908987,0.035277346531345066,17486.511855508506,17506.767471354393,3.099981339742371e-10,0.6073199333253398
Temp_Mild,Freitag,0.037746756538266535,0.035268851190296435,17486.52214966914,17506.777765515028,0.000296086614146897,0.14078689892168073
Temp_Warm,VPI,0.03691015729437619,0.035258202161090435,17485.538056480433,17500.72976836485,4.580599939994229e-11,0.22610344414787545
Temp_Mild,Weather_Light_Issues,0.03773268778413419,0.03525474620761271,17486.53924106734,17506.794856913228,0.00020154423182492995,0.1423554161843434
Temp_Mild,Dienstag,0.03772457545309593,0.0352466129864516,17486.54909620311,17506.804712048997,0.0002909431989749322,1.7537603456971776e-05
Saisonbrot,Weather_Unknown,0.03771891545013906,0.03524093840837983,17486.55597211808,17506.811587963966,0.09071489012445787,0.0010049975343495517
Konditorei,Heimspiel,0.03770431102234639,0.03522629637261854,17486.573713760114,17506.829329606,7.008008213431112e-10,0.1724864410357195
Temp_Warm,Weihnachtsmarkt,0.03770395245457592,0.035225936881497555,17486.57414934935,17506.829765195238,2.4729339776119445e-10,0.14589336608741166
Saisonbrot,Temp_Warm,0.037702415301576475,0.03522439577016423,17486.576016685736,17506.831632531623,0.23222455062735414,5.816495248103654e-10
Weather_Moderate,Samstag,0.037700517104508946,0.03522249268503563,17486.578322615023,17506.83393846091,0.03180994803700707,8.414249140915108e-08
Konditorei,Saisonbrot,0.03768187749027574,0.03520380507179577,17486.60096577175,17506.856581617638,2.0113316919032324e-09,0.13136173752620084
Wind_Moderate,Samstag,0.03766555081312373,0.0351874363516983,17486.62079884279,17506.876414688675,0.03260506068562488,3.2279243384140984e-08
Saisonbrot,Temp_Warm,0.036811974086844446,0.03515985054325421,17485.65722534135,17500.848937225768,0.24590935100903222,3.239000017826665e-10
Temp_Warm,Wind_Strong,0.03763445686995148,0.03515626233828617,17486.65856973666,17506.914185582547,8.089246286618667e-11,0.3492717263937287
Konditorei,Weather_Severe,0.037613587322875786,0.035135339049887526,17486.68392001669,17506.939535862577,3.797241708111246e-09,0.43601004619193373
Konditorei,Wind_Light,0.037574491945010946,0.03509614299722985,17486.731407769894,17506.98702361578,6.415126506600487e-10,0.1917510483744169
Konditorei,Cloud_Partly_Cloudy,0.037573731164709634,0.03509538025783765,17486.732331843305,17506.98794768919,2.5070587548492583e-10,0.03236113599353661
Weather_Unknown,Samstag,0.03757051241868059,0.03509215322319226,17486.736241449617,17506.991857295503,0.000838723966977362,1.1421607692196126e-07
Temp_Warm,Heimspiel,0.03756814627881877,0.035089780990266384,17486.739115441047,17506.994731286934,6.656955589603255e-11,0.1625501853182488
Temp_Warm,Weather_Light_Issues,0.037553965474453554,0.035075563668808374,17486.75633976515,17507.011955611037,4.576038343461666e-10,0.8860034766272162
Temp_Warm,Wind_Light,0.03755158987130913,0.03507318194823095,17486.75922520137,17507.014841047258,1.6867715126410204e-10,0.13450734814955315
Saisonbrot,Temp_Warm,0.037547263955896915,0.03506884489312245,17486.764479492093,17507.02009533798,0.9111760870905343,3.030820965531556e-10
Temp_Warm,Weather_Severe,0.03754153811225325,0.03506310430481707,17486.771434110284,17507.02704995617,8.373096501398085e-11,0.6497906842880367
Konditorei,VPI,0.03752590461051408,0.035047430545133484,17486.79042237402,17507.046038219905,4.585535856379965e-09,0.47920658621911116
Wind_Light,Weather_Unknown,0.03750234822829146,0.03502381350269912,17486.81903309089,17507.074648936778,0.10689116470810876,0.00025189944725735624
Saisonbrot,Temp_Warm,0.03747062879054164,0.03499201238399374,17486.857557249034,17507.11317309492,0.2348786940921578,2.568621025108897e-10
Konditorei,Weather_Good,0.03746569352719287,0.03498706441181232,17486.863551152426,17507.119166998313,3.958097223462126e-09,0.5130600405358527
Saisonbrot,Temp_Mild,0.03745993476546261,0.03498129082065271,17486.870545160098,17507.126161005985,0.17704178954942218,0.001190536321585014
Konditorei,Cloud_Clear,0.03740192982587043,0.034923136512117314,17486.940989740837,17507.196605586723,3.096941540702747e-10,0.045956308102465336
Weather_Unknown,Freitag,0.03738984915096155,0.03491102472817431,17486.955660682725,17507.21127652861,0.0003729339226714087,0.11651953645663175
Konditorei,Cloud_Clear,0.03738540492046816,0.03490656905331058,17486.961057772554,17507.21667361844,2.7088171815493426e-10,0.05500643560108477
Temp_Warm,Weather_Light_Issues,0.037372215072082215,0.03489334523964982,17486.977075426148,17507.232691272035,1.7497049167470612e-10,0.9710794095649797
Konditorei,Wind_Light,0.037366537975984326,0.03488765352442036,17486.983969581783,17507.23958542767,8.401608476518804e-10,0.16866060241379147
Temp_Mild,Donnerstag,0.03736239325004376,0.03488349812536584,17486.98900283108,17507.244618676967,0.00024163702602729705,0.19172905343584976
Temp_Mild,Samstag,0.03735115369355779,0.03487222962581593,17487.002651752267,17507.258267598154,0.0009678225152746052,4.824157040529851e-08
Temp_Warm,Wind_Strong,0.03652232296539293,0.034869702593120944,17486.008715652315,17501.200427536733,1.290100779765217e-10,0.3182907959139673
Temp_Warm,Weather_Good,0.03733800909996465,0.03485905118348387,17487.018613881202,17507.27422972709,3.8799326890209717e-11,0.47193442966144084
Konditorei,Feiertag,0.037328348258470756,0.03484936546428663,17487.03034537901,17507.285961224898,4.253185755306689e-09,0.0385090218930192
Saisonbrot,Samstag,0.03731637408333266,0.0348373604543627,17487.044885875406,17507.300501721293,0.041783736904383084,2.4145722195262956e-08
Montag,Samstag,0.037312598037538613,0.0348335746848456,17487.04947117088,17507.305087016768,0.04189662955469166,2.930717458053488e-07
Saisonbrot,Cloud_Cloudy,0.03727569943978881,0.034796581069247545,17487.09427661246,17507.349892458347,0.06652659872832253,0.001343267097924031
Temp_Warm,Cloud_Clear,0.03725784601963977,0.034778681674626055,17487.115955149737,17507.371570995623,3.3860579986440466e-10,0.5166993660577619
Konditorei,Freitag,0.03641884287512642,0.03476604500698777,17486.134262650146,17501.325974534564,9.903547802484586e-10,0.07325469396556551
Konditorei,Saisonbrot,0.03723815179387624,0.03475893673411801,17487.139868421164,17507.39548426705,7.312194316556134e-10,0.12230271653193221
Cloud_Partly_Cloudy,Weather_Unknown,0.0372261872648062,0.03474694139510193,17487.15439584308,17507.410011688968,0.1322817113827692,0.0006400052035209996
Cloud_Cloudy,Dienstag,0.03721562394944711,0.034736350878072364,17487.16722175063,17507.422837596518,0.00040433078064021295,2.7733062658586727e-05
Temp_Warm,Wind_Strong,0.037192466253892276,0.03471313354896666,17487.1953391788,17507.450955024688,1.0099798673552633e-10,0.299911146489198
Konditorei,Cloud_Clear,0.03716978383897829,0.034690392724400554,17487.22287887887,17507.478494724757,2.807103349310414e-10,0.043122233776614824
Konditorei,Weather_Light_Issues,0.037163363446424236,0.034683955798646804,17487.230674037088,17507.486289882974,5.82946140519469e-10,0.2719731789569703
Temp_Warm,VPI,0.037140280972932316,0.03466081388530895,17487.258698612648,17507.514314458534,4.054437661874922e-11,0.23131500011462036
Konditorei,Wind_Strong,0.0371358131344347,0.03465633454164785,17487.264122965735,17507.51973881162,2.2764907787015576e-10,0.1324283150131535
Konditorei,Cloud_Clear,0.03713372314640795,0.03465423917167776,17487.266660388337,17507.522276234224,2.9091610761098726e-10,0.11823684709930254
Temp_Warm,Weather_Good,0.03630358692358204,0.03465059136084381,17486.27408081604,17501.46579270046,5.839987130458453e-11,0.3924342270876344
Saisonbrot,Temp_Warm,0.03711877943615338,0.034639256979765776,17487.284803158676,17507.540419004563,0.2582850152315118,1.8035358264063864e-09
