Feature 1,Feature 2,Feature 3,R²,Adjustiertes R²
Konditorei,Temp_Hot,Wind_Strong,0.0452780583908422,0.0428195469532221
Konditorei,Temp_Mild,Heimspiel,0.04522675366741791,0.04276811011463022
Konditorei,Temp_Mild,Weather_Light_Issues,0.04515917740497688,0.042700359836062685
Temp_Warm,Heimspiel,Feiertag,0.045157872611159,0.042699051682260736
Temp_Mild,Weather_Unknown,Samstag,0.04512984279766885,0.04267094968899332
Konditorei,Saisonbrot,Cloud_Cloudy,0.04512367868440825,0.04266476970247968
Konditorei,Saisonbrot,Temp_Hot,0.04505810881309846,0.04259903098171591
Konditorei,Temp_Hot,Cloud_Clear,0.04502517545543294,0.0425660128171208
Temp_Warm,Weather_Moderate,Freitag,0.044952712193478184,0.042493362954491465
Temp_Warm,Weather_Unknown,Montag,0.04489637400622448,0.042436879690360696
Konditorei,Cloud_Cloudy,is_holiday,0.04402923815258186,0.04238949413569104
Temp_Very_Cold,Temp_Warm,Montag,0.04483290212614577,0.042373244363380524
Temp_Warm,Wind_Moderate,Freitag,0.044832400568660113,0.04237274151433057
Temp_Warm,Feiertag,Weihnachtsmarkt,0.044830393407763514,0.04237072918477924
Konditorei,Dienstag,Donnerstag,0.044826983000517906,0.042367309995369085
Temp_Warm,Cloud_Cloudy,Freitag,0.04477019889939948,0.042310379669097564
Konditorei,Cloud_Partly_Cloudy,Dienstag,0.044760391687994505,0.04230054720307097
Temp_Warm,Wind_Light,Feiertag,0.04470828470323618,0.04224830603723595
Konditorei,Temp_Mild,Wind_Light,0.04466378633493351,0.04220369308086036
Konditorei,Weather_Moderate,KielerWoche,0.04465759534518443,0.04219748614864849
Temp_Warm,VPI,Feiertag,0.0446530028041352,0.04219288178131331
Konditorei,Mittwoch,Donnerstag,0.04465269650019532,0.04219257468860793
Konditorei,Temp_Mild,VPI,0.04460349397969454,0.04214324546633752
Konditorei,Temp_Very_Cold,Montag,0.04458292115636442,0.042122619665780014
Konditorei,Temp_Hot,is_holiday,0.04374781424413632,0.04210758751042132
Konditorei,Cloud_Cloudy,VPI,0.04456082446227805,0.04210046607033546
Konditorei,Cloud_Partly_Cloudy,Mittwoch,0.04453244525384503,0.04207201378239578
Temp_Very_Cold,Temp_Warm,Donnerstag,0.04448930198615764,0.04202875941616491
Temp_Warm,Weather_Unknown,Donnerstag,0.0444578675988202,0.0419972440819073
Temp_Warm,Weather_Moderate,Donnerstag,0.044442919579675166,0.041982257570009174
Temp_Warm,KielerWoche,Freitag,0.044405122117360474,0.04194436277517344
Konditorei,Temp_Mild,is_holiday,0.04358385471840864,0.04194334675051581
Temp_Mild,Samstag,Feiertag,0.044372980724667554,0.04191213861494569
Konditorei,Temp_Mild,Weihnachtsmarkt,0.04436670241606011,0.04190584413901999
Konditorei,Cloud_Clear,Mittwoch,0.04433587799575667,0.04187494034252692
Temp_Warm,Cloud_Cloudy,Weather_Moderate,0.044328747948602976,0.041867791934736776
Konditorei,Temp_Hot,Weather_Severe,0.04431869093370144,0.041857709021942746
Konditorei,Temp_Hot,VPI,0.044263564187334126,0.041802440318288614
Konditorei,Cloud_Cloudy,Weather_Severe,0.04425935672425274,0.0417982220205384
Konditorei,Cloud_Cloudy,Markt,0.04425544312828056,0.04179429834663673
Konditorei,Temp_Hot,Weather_Light_Issues,0.04425209756237092,0.04179094416553586
Konditorei,Cloud_Cloudy,Weather_Light_Issues,0.04423588032136683,0.04177468516339611
Temp_Warm,Weather_Moderate,Montag,0.04420377455340074,0.041742496719632705
Konditorei,Temp_Very_Cold,Wind_Moderate,0.04419287623023238,0.04173157033211283
Konditorei,Cloud_Clear,Dienstag,0.04415700821836854,0.041695609956269974
Konditorei,Weather_Light_Issues,Weather_Moderate,0.044151490402177695,0.04169007793111035
Konditorei,Temp_Very_Cold,Weather_Moderate,0.044125892559621294,0.041664414171362796
Temp_Warm,Wind_Strong,Feiertag,0.04411678275072395,0.04165528090373016
Saisonbrot,Temp_Warm,Feiertag,0.04411043828417238,0.0416489200994965
Temp_Warm,Feiertag,is_holiday,0.043262027154397864,0.04162096716666963
Konditorei,Dienstag,Feiertag,0.04404558710103601,0.04158390191760519
Konditorei,Cloud_Clear,Cloud_Partly_Cloudy,0.04404005928066124,0.041578359862499914
Konditorei,Cloud_Partly_Cloudy,Cloud_Cloudy,0.044040059280661126,0.0415783598624998
Konditorei,Cloud_Clear,Cloud_Cloudy,0.044040059280661015,0.04157835986249969
Weather_Unknown,Samstag,Feiertag,0.044034354848458857,0.04157264074077249
Konditorei,Wind_Moderate,KielerWoche,0.044014702944330075,0.04155293823088202
Konditorei,Cloud_Clear,Weather_Moderate,0.044003544986294996,0.0415417515399078
Konditorei,Saisonbrot,Temp_Mild,0.0440028557273906,0.041541060506087746
Konditorei,Mittwoch,Feiertag,0.043984396801839964,0.04152255404682326
Temp_Warm,Cloud_Cloudy,Montag,0.043981163045277216,0.04151931196299041
Konditorei,Temp_Mild,Weather_Severe,0.04397679403335053,0.041514931700389224
Konditorei,Temp_Hot,Weather_Good,0.04397587340334108,0.04151400869965871
Konditorei,Temp_Mild,Weather_Good,0.04394911491801112,0.041487181308357934
Konditorei,Temp_Mild,Markt,0.04392832965574334,0.041466342521809696
Temp_Warm,Weather_Good,Feiertag,0.04391801680140495,0.041456003110764805
Temp_Warm,Cloud_Cloudy,Donnerstag,0.04388840883537459,0.04142631890104509
Temp_Warm,Cloud_Partly_Cloudy,Freitag,0.043873667904941516,0.04141154001113456
Temp_Very_Cold,Temp_Warm,Weather_Unknown,0.04386798658334268,0.04140584405952297
Temp_Warm,Wind_Moderate,Donnerstag,0.04384855375141905,0.041386361185972054
Konditorei,Temp_Hot,Markt,0.04374862966561166,0.04128617978492233
Temp_Warm,Wind_Moderate,Montag,0.04374834735709299,0.04128589674942884
Konditorei,KielerWoche,Montag,0.04370519557128094,0.04124263384313831
Temp_Warm,KielerWoche,Montag,0.04362404080138926,0.04116127009100656
Konditorei,Weather_Moderate,Montag,0.043570692258100285,0.041107784169494566
Temp_Warm,KielerWoche,Donnerstag,0.043562283617262554,0.04109935387550445
Temp_Warm,Weather_Unknown,KielerWoche,0.043540337863480105,0.04107735160905135
Temp_Very_Cold,Temp_Warm,Cloud_Cloudy,0.0435209100283519,0.04105787374516312
Temp_Warm,Wind_Moderate,Weather_Unknown,0.043510529725557245,0.04104746671197501
Konditorei,Wind_Moderate,Weather_Moderate,0.0434939989114721,0.0410308933292699
Temp_Warm,Cloud_Clear,Feiertag,0.04343656449706845,0.04097331101508672
Temp_Warm,Weather_Severe,Feiertag,0.04340364171844291,0.040940303456773686
Konditorei,Dienstag,Weihnachtsmarkt,0.04335307507101438,0.04088960659480245
Konditorei,Temp_Very_Cold,Cloud_Partly_Cloudy,0.04334224595478009,0.04087874959243187
Temp_Very_Cold,Temp_Warm,Wind_Moderate,0.04331572079839874,0.04085215613092685
Temp_Warm,Weather_Light_Issues,Feiertag,0.04326958791642721,0.04080590445183441
Temp_Warm,Feiertag,Markt,0.043262167134636154,0.040798464560733994
Konditorei,Wind_Strong,Dienstag,0.04323426508169903,0.04077049065701677
Temp_Very_Cold,Temp_Warm,KielerWoche,0.043182023673586256,0.04071811472167275
Konditorei,Mittwoch,Weihnachtsmarkt,0.043176963701392124,0.04071304171950729
Konditorei,Temp_Very_Cold,Cloud_Clear,0.04312153952729325,0.04065747482221338
Konditorei,Temp_Very_Cold,Feiertag,0.04304564607642791,0.04058138593756899
Konditorei,Cloud_Clear,KielerWoche,0.04304183772924386,0.040577567783482316
Konditorei,KielerWoche,Feiertag,0.043019659593219295,0.040555332536377886
Temp_Very_Cold,Temp_Warm,Weather_Moderate,0.043011037118631634,0.04054668785799298
Temp_Warm,Freitag,Weihnachtsmarkt,0.04299285784584728,0.04052846177163061
Konditorei,Weather_Moderate,Feiertag,0.04298800803698122,0.040523599473986316
Temp_Warm,Wind_Moderate,Weather_Moderate,0.04298328240125393,0.040518861669240014
Temp_Warm,Wind_Light,Freitag,0.04295248120441619,0.040487981156015596
Konditorei,Cloud_Partly_Cloudy,Weather_Moderate,0.042923629333162405,0.040459054988097654
Konditorei,Saisonbrot,Mittwoch,0.04291468936697962,0.040450092000542726
Konditorei,Saisonbrot,Dienstag,0.042909574540735074,0.04044496400307174
Cloud_Cloudy,Samstag,Feiertag,0.04289398813769185,0.0404293374633683
Temp_Mild,Mittwoch,Samstag,0.0428826468146386,0.040417966935191396
Temp_Warm,Weather_Moderate,KielerWoche,0.04288124572827334,0.04041656224087842
Temp_Warm,Cloud_Cloudy,KielerWoche,0.04285182594420045,0.040387066697704865
Konditorei,Cloud_Partly_Cloudy,KielerWoche,0.04283405554254871,0.04036925053536222
Temp_Warm,Cloud_Partly_Cloudy,Donnerstag,0.04282010906808309,0.04035526814722845
Konditorei,Wind_Strong,Mittwoch,0.04280827052539504,0.04034339911902274
Temp_Warm,Weather_Light_Issues,Weather_Unknown,0.04274305416832902,0.04027801482283977
Temp_Warm,Weather_Moderate,Weather_Unknown,0.04272883355130819,0.04026375758620426
Temp_Warm,Cloud_Cloudy,Wind_Moderate,0.04272097637646333,0.04025588017829118
Temp_Warm,Freitag,Heimspiel,0.04270235017317925,0.040237206010535154
Temp_Warm,Cloud_Partly_Cloudy,Montag,0.04266622080474369,0.04020098360509927
Temp_Warm,Wind_Moderate,KielerWoche,0.04266555316470211,0.04020031424581294
Konditorei,Wind_Moderate,Montag,0.042543219091175644,0.04007766514892119
Temp_Warm,Freitag,VPI,0.04251199157408403,0.04004635721762251
Konditorei,Wind_Light,Dienstag,0.042471484432625495,0.04000574576592841
Konditorei,Weather_Light_Issues,Dienstag,0.042441480831374,0.039975664902184405
Konditorei,Temp_Very_Cold,Freitag,0.04241364750318788,0.03994775990019184
Temp_Very_Cold,Temp_Warm,Cloud_Partly_Cloudy,0.042387516296265804,0.03992156140260816
Konditorei,Wind_Light,Mittwoch,0.04237459682816658,0.039908608665492395
Temp_Warm,Wind_Light,Weather_Unknown,0.04233194362783932,0.03986584562859774
Konditorei,Temp_Very_Cold,Wind_Strong,0.04232537810192838,0.03985926319575317
Konditorei,Montag,Feiertag,0.042283434208068016,0.03981721129186566
Temp_Warm,Cloud_Partly_Cloudy,Weather_Unknown,0.04228288127967317,0.03981665693962089
Saisonbrot,Temp_Warm,Freitag,0.042277447987559835,0.03981120965619733
Temp_Warm,Cloud_Partly_Cloudy,Weather_Moderate,0.042265158966068084,0.03979888898915673
Konditorei,Montag,Freitag,0.042211891782783506,0.03974548463715977
Konditorei,Cloud_Partly_Cloudy,Wind_Moderate,0.042198306498858695,0.039731864369671244
Montag,Dienstag,Mittwoch,0.04218090484039261,0.03971441790006747
Temp_Warm,Wind_Strong,Freitag,0.042175624357012054,0.03970912381887559
Temp_Warm,Wind_Light,Montag,0.04216872464770094,0.03970220634207278
Konditorei,Weather_Light_Issues,Mittwoch,0.042161930810208026,0.0396953950097193
Temp_Warm,Montag,Weihnachtsmarkt,0.04213326811564966,0.0396666585056471
Temp_Mild,Dienstag,Samstag,0.04211657220199194,0.039649919598220285
Weather_Unknown,Mittwoch,Samstag,0.04208579044169636,0.039619058571589205
Konditorei,Dienstag,Heimspiel,0.0420856606209431,0.03961892841653358
Temp_Hot,Samstag,Feiertag,0.04207925915875599,0.039612510469894446
Temp_Warm,Wind_Light,Donnerstag,0.042065469043073955,0.03959868484318496
Temp_Warm,Freitag,is_holiday,0.04124023411880884,0.03959570621849817
Konditorei,Mittwoch,Heimspiel,0.04204446730572775,0.03957762902411166
Konditorei,Temp_Very_Cold,Donnerstag,0.04203835251454735,0.03957149848668784
Konditorei,Temp_Very_Cold,Weihnachtsmarkt,0.042028097323626556,0.0395612168875501
Temp_Warm,Cloud_Partly_Cloudy,Wind_Moderate,0.042022947645087405,0.039556053948036185
Temp_Warm,Donnerstag,Weihnachtsmarkt,0.041961319656776075,0.03949426726104244
Konditorei,Temp_Very_Cold,Weather_Light_Issues,0.041958845680062695,0.03949178691357358
Temp_Warm,Weather_Unknown,Heimspiel,0.041950830289318786,0.039483750882338575
Konditorei,KielerWoche,Freitag,0.04193166083414357,0.03946453206375944
Temp_Warm,Weather_Good,Freitag,0.041896391315357384,0.03942917172217808
Konditorei,Dienstag,is_holiday,0.04103118680982876,0.03938630033780455
Konditorei,Weather_Moderate,Freitag,0.04181051836637373,0.03934307764113698
Konditorei,Wind_Strong,KielerWoche,0.04174707324917504,0.03927946914595404
Konditorei,Mittwoch,is_holiday,0.04090248329321511,0.039257376060441995
Konditorei,Wind_Strong,Weather_Moderate,0.04171584228148362,0.03924815775516988
Konditorei,Saisonbrot,Temp_Very_Cold,0.04169957537760627,0.03923184896226972
Temp_Warm,Cloud_Cloudy,Weather_Unknown,0.04167383161863136,0.039206038910353236
Konditorei,Weather_Moderate,Donnerstag,0.04165890975409314,0.03919107862041271
Temp_Very_Cold,Temp_Warm,Weihnachtsmarkt,0.04160485240075462,0.03913688206358923
Konditorei,Cloud_Clear,Montag,0.04160338125186658,0.0391354071263349
Temp_Very_Cold,Temp_Warm,VPI,0.041580072789584976,0.03911203864226209
Saisonbrot,Temp_Warm,Montag,0.04157769351922891,0.039109653245029574
Konditorei,Weather_Severe,Mittwoch,0.04157716982296611,0.03910912820019263
Konditorei,KielerWoche,Weihnachtsmarkt,0.041568958266895106,0.03910089549848372
Temp_Warm,Freitag,Markt,0.041549180264662366,0.03908106656577315
Temp_Warm,Montag,VPI,0.04153646210294892,0.03906831565342861
Konditorei,Cloud_Partly_Cloudy,Montag,0.04153206707611301,0.039063909308927114
Konditorei,KielerWoche,Donnerstag,0.04153201872135548,0.039063860829650854
Temp_Warm,Cloud_Clear,Freitag,0.041529777455721395,0.03906161379251727
Temp_Warm,Cloud_Partly_Cloudy,KielerWoche,0.041515646820008856,0.039047446768901595
Temp_Warm,Montag,Heimspiel,0.04150507745444032,0.03903685018608272
Konditorei,Weather_Good,Dienstag,0.04149587002875421,0.03902761905028751
Temp_Very_Cold,Temp_Warm,Heimspiel,0.0414918367614725,0.039023575396909815
Temp_Warm,Weather_Severe,Freitag,0.04148488078389889,0.039016601506947635
Cloud_Cloudy,Mittwoch,Samstag,0.04147586527951497,0.0390075627866725
Konditorei,Montag,Donnerstag,0.041473410917255316,0.039005102104166745
Weather_Unknown,Dienstag,Samstag,0.04147326261235318,0.03900495341736354
Temp_Warm,Weather_Unknown,Weihnachtsmarkt,0.04145340509466333,0.038985044764434984
Temp_Warm,Donnerstag,VPI,0.0414438264625675,0.038975441466333804
Konditorei,Weather_Moderate,Weihnachtsmarkt,0.041431547812185054,0.038963131197109147
Konditorei,Dienstag,VPI,0.041398072829057164,0.03892957001230801
Temp_Very_Cold,Temp_Warm,Wind_Light,0.041390822194943055,0.038922300707033064
Temp_Warm,Weather_Moderate,Heimspiel,0.041386928381935584,0.03891839686703935
Temp_Warm,Donnerstag,Heimspiel,0.041355925774611335,0.038887314424674746
Temp_Warm,Weather_Moderate,Weihnachtsmarkt,0.04134840783435456,0.038879777124915194
Konditorei,Wind_Moderate,Feiertag,0.04133960355645239,0.03887095017505271
Konditorei,Weather_Severe,Dienstag,0.04130887414605955,0.03884014163313099
Temp_Warm,Weather_Moderate,VPI,0.04129045783234775,0.038821677895435336
Konditorei,Temp_Very_Cold,Heimspiel,0.04128116181564556,0.03881235794049276
Konditorei,KielerWoche,Heimspiel,0.04125880611761945,0.03878994467414554
Konditorei,Weather_Good,Mittwoch,0.04124755101736577,0.03877866059080104
Temp_Warm,Weather_Light_Issues,Freitag,0.04124048202861308,0.0387715733986439
Temp_Warm,Wind_Light,Weather_Moderate,0.04122324729704785,0.03875429428579569
Temp_Warm,Cloud_Cloudy,Heimspiel,0.04119828387539448,0.03872926658065301
Temp_Warm,Wind_Moderate,Heimspiel,0.04118990739520423,0.03872086853012757
Saisonbrot,Temp_Warm,Donnerstag,0.041178287107360045,0.03870921831879537
Konditorei,Mittwoch,VPI,0.04117238406607526,0.03870330007654588
Temp_Warm,Montag,is_holiday,0.040317952030790694,0.03867184217149544
Konditorei,Cloud_Clear,Wind_Moderate,0.04111936105758729,0.03865014052812188
Temp_Warm,Cloud_Cloudy,Wind_Light,0.04111591160621386,0.038646682194041104
Konditorei,Dienstag,Markt,0.04108350659443183,0.03861419373587671
Konditorei,Cloud_Partly_Cloudy,Feiertag,0.041079956179482124,0.03861063417822763
Temp_Warm,Weather_Unknown,VPI,0.04106100982208016,0.03859163903192242
Konditorei,Saisonbrot,KielerWoche,0.0410400760700258,0.038570651373210474
Temp_Warm,Wind_Moderate,Weihnachtsmarkt,0.04103758046317163,0.038568149339900826
Konditorei,Temp_Very_Cold,Wind_Light,0.041027306451831724,0.03855784887187941
Temp_Warm,Wind_Strong,Montag,0.04101836955275773,0.038548888959331395
Konditorei,Wind_Moderate,Freitag,0.04101707149445144,0.03854758755838572
Saisonbrot,Temp_Very_Cold,Temp_Warm,0.041008182764096235,0.038538675938596056
Konditorei,Saisonbrot,Weather_Moderate,0.041007106202335164,0.03853759660457301
Temp_Very_Cold,Temp_Warm,Wind_Strong,0.04099664110853063,0.03852710456202901
Temp_Warm,KielerWoche,Heimspiel,0.04099227281572004,0.038522725020395776
Dienstag,Mittwoch,Samstag,0.04098629397346898,0.038516730781984365
Temp_Warm,Weather_Unknown,is_holiday,0.04016033004452635,0.038513949821618265
Temp_Warm,Donnerstag,is_holiday,0.04015469677663985,0.03850830689117957
Temp_Warm,Wind_Strong,Donnerstag,0.04097774720803182,0.038508162007709235
Konditorei,Mittwoch,Markt,0.04091523396442176,0.03844548778578938
Temp_Warm,KielerWoche,VPI,0.040890051657904714,0.03842024063213112
Konditorei,Weather_Moderate,Heimspiel,0.040870405693302136,0.03840054407706173
Temp_Warm,Weather_Good,Montag,0.040868724049219596,0.03839885810256527
Konditorei,Wind_Light,KielerWoche,0.04085489454392288,0.038384992984808575
Temp_Warm,Cloud_Cloudy,Weihnachtsmarkt,0.04083842705235852,0.03836848308768648
Temp_Warm,Weather_Good,Weather_Moderate,0.0408273458801357,0.03835737338025624
Temp_Warm,Cloud_Cloudy,VPI,0.04081659915470126,0.03834659898085069
Saisonbrot,Temp_Warm,Weather_Unknown,0.04081465256325045,0.038344647376718055
Konditorei,Weather_Light_Issues,KielerWoche,0.04080746791665579,0.03833744422888752
Temp_Warm,Wind_Light,KielerWoche,0.04079849228874033,0.03832844548776715
Temp_Warm,Wind_Strong,Weather_Moderate,0.04077926645339658,0.0383091701438345
Temp_Warm,Cloud_Clear,Montag,0.040771187615747606,0.038301070502311796
Temp_Very_Cold,Temp_Warm,is_holiday,0.039942828444382905,0.038296075148404274
Temp_Warm,KielerWoche,Weihnachtsmarkt,0.04076599411591875,0.03829586362866366
Temp_Warm,Cloud_Cloudy,Weather_Good,0.0407556235325125,0.03828546633989238
Konditorei,Temp_Very_Cold,is_holiday,0.03992233439580084,0.03827554594708016
Saisonbrot,Temp_Warm,Weather_Moderate,0.04070812027128734,0.03823784075267267
Temp_Warm,Weather_Moderate,is_holiday,0.03984034385306712,0.03819341476876714
Temp_Warm,Weather_Good,Donnerstag,0.040653292770311045,0.038182872064998596
Temp_Warm,Cloud_Clear,Weather_Moderate,0.04062371820987776,0.03815322134689891
Konditorei,Wind_Moderate,Weihnachtsmarkt,0.040612111143018215,0.03814158439059678
Temp_Warm,Wind_Strong,Weather_Unknown,0.04060052657126012,0.03812996998732343
Konditorei,Temp_Very_Cold,VPI,0.04057671287364795,0.038106094966884885
Temp_Warm,Weather_Severe,Montag,0.04057307859987758,0.038102451334469545
Konditorei,Wind_Light,Weather_Moderate,0.04055530708841604,0.038084634059459166
Temp_Warm,Cloud_Cloudy,Weather_Light_Issues,0.040530574511075446,0.0380598377930782
Konditorei,Montag,Weihnachtsmarkt,0.04051737685654666,0.03804660615317301
Temp_Warm,Montag,Markt,0.04051640905461229,0.03804563585904486
Temp_Warm,Cloud_Clear,Donnerstag,0.040503871716375706,0.03803306623581704
Temp_Warm,Wind_Moderate,VPI,0.04050050299577823,0.03802968884040259
Temp_Very_Cold,Temp_Warm,Weather_Good,0.04049390395907304,0.038023072810469793
Temp_Warm,Weather_Light_Issues,Weather_Moderate,0.04048611039857475,0.03801525918071702
Konditorei,Wind_Moderate,Donnerstag,0.04047536661650575,0.0380044877322564
Temp_Warm,Donnerstag,Markt,0.04039133196580014,0.03792023668330868
Cloud_Cloudy,Dienstag,Samstag,0.04037474400672658,0.037903606008460655
Temp_Warm,Weather_Severe,Donnerstag,0.04037192147046542,0.03790077620386578
Konditorei,KielerWoche,is_holiday,0.03953081667126157,0.03788335666555198
Konditorei,Weather_Moderate,Weather_Severe,0.040345922874718054,0.03787471065894488
Konditorei,Weather_Moderate,is_holiday,0.03951223438506424,0.037864742505793414
Saisonbrot,Temp_Warm,Wind_Moderate,0.040331483349066,0.03786023394996496
Temp_Mild,Cloud_Clear,Samstag,0.04032327994089924,0.03785200941714195
Temp_Warm,Weather_Light_Issues,Montag,0.040320884982409044,0.037849608291376624
Temp_Very_Cold,Temp_Warm,Cloud_Clear,0.04031970696961129,0.03784842724506954
Temp_Warm,Cloud_Cloudy,is_holiday,0.03948330191310778,0.037835760406955354
Konditorei,KielerWoche,VPI,0.0403061038070649,0.03783478905292004
Temp_Warm,Weather_Unknown,Markt,0.040305588589008345,0.03783427250812166
Saisonbrot,Temp_Warm,Cloud_Cloudy,0.04030430429440579,0.0378329849063227
Temp_Warm,Weather_Good,Weather_Unknown,0.04028804832785393,0.037816687078912836
Temp_Very_Cold,Weather_Unknown,Samstag,0.04026956939687332,0.03779816056270224
Konditorei,Weather_Severe,KielerWoche,0.04024978739549501,0.03777832762054778
Temp_Warm,Cloud_Cloudy,Wind_Strong,0.04023862640961107,0.037767137893927716
Konditorei,Saisonbrot,Montag,0.040238306778513144,0.037766817439745415
Konditorei,Temp_Very_Cold,Weather_Good,0.04022078760319747,0.03774925315067357
Konditorei,Weather_Good,Weather_Moderate,0.04021491310654546,0.03774336352656238
Temp_Warm,Weather_Severe,Weather_Unknown,0.04020554468009263,0.037733970975406206
Temp_Warm,Weather_Moderate,Markt,0.040194749079112135,0.03772314757459483
Temp_Warm,Cloud_Clear,Weather_Unknown,0.040186217179960404,0.03771459370488739
Konditorei,Cloud_Partly_Cloudy,Freitag,0.04018050990642541,0.03770887173451065
Temp_Warm,Weather_Moderate,Weather_Severe,0.04016546311911173,0.03769378620010522
Temp_Warm,Weather_Light_Issues,Donnerstag,0.04015602201669821,0.03768432078583994
Konditorei,Saisonbrot,Wind_Moderate,0.04013353702732614,0.03766177789520775
Temp_Warm,Wind_Moderate,is_holiday,0.03930056720833708,0.03765271226358302
Temp_Very_Cold,Temp_Warm,Markt,0.04011466290065402,0.03764285516563426
Konditorei,Wind_Moderate,Heimspiel,0.040100184327748756,0.037628339308850345
Dienstag,Mittwoch,Freitag,0.040093074017884756,0.037621210689175455
Temp_Warm,Wind_Strong,KielerWoche,0.04007135321822908,0.03759943395613008
Saisonbrot,Temp_Warm,KielerWoche,0.04004340214205371,0.03757141090293459
Temp_Warm,Cloud_Partly_Cloudy,Wind_Light,0.04002314120043393,0.037551097787216214
Konditorei,Weather_Moderate,VPI,0.04001990472747141,0.03754785297998853
Temp_Warm,Wind_Moderate,Weather_Good,0.04000924541879525,0.03753716622244885
Temp_Very_Cold,Temp_Warm,Weather_Light_Issues,0.039999901257662174,0.03752779799909822
Konditorei,Temp_Very_Cold,Weather_Severe,0.039978531135720696,0.03750637284679981
Konditorei,Temp_Very_Cold,Markt,0.03997840253036489,0.037506243910271464
Konditorei,Cloud_Clear,Feiertag,0.03997676665235417,0.037504603819699334
Konditorei,Weather_Good,KielerWoche,0.03997382355072998,0.03750165313927267
Temp_Warm,Cloud_Partly_Cloudy,Weihnachtsmarkt,0.03997245239852931,0.03750027845620796
Temp_Very_Cold,Cloud_Cloudy,Samstag,0.03996267394862818,0.03749047482574919
Temp_Warm,KielerWoche,is_holiday,0.039132154275986264,0.03748401045827787
Konditorei,Cloud_Partly_Cloudy,Wind_Strong,0.03995118739076753,0.03747895868876949
Temp_Warm,Cloud_Partly_Cloudy,Heimspiel,0.039947703181175465,0.0374754655069639
Konditorei,Wind_Strong,Montag,0.03994442144178667,0.03747217531674407
Mittwoch,Samstag,Feiertag,0.039943758456025935,0.03747151062372389
Temp_Very_Cold,Temp_Warm,Weather_Severe,0.0399428381050394,0.03747058790273483
Temp_Warm,Cloud_Clear,Cloud_Partly_Cloudy,0.03986059061847014,0.0373881286200628
Temp_Warm,Cloud_Partly_Cloudy,Cloud_Cloudy,0.03986059061847014,0.0373881286200628
Temp_Warm,Cloud_Clear,Cloud_Cloudy,0.039860590618469804,0.037388128620062466
Temp_Warm,Weather_Good,KielerWoche,0.039832158338086066,0.03735962312350605
Temp_Hot,Weather_Unknown,Samstag,0.03978315010707323,0.03731048869103992
Temp_Mild,Wind_Moderate,Samstag,0.03977844729767577,0.03730577377140376
Temp_Warm,Cloud_Partly_Cloudy,VPI,0.03975036311219893,0.03727761726613599
Temp_Very_Cold,Temp_Mild,Samstag,0.03971474031678224,0.03724190273819883
Konditorei,Freitag,Feiertag,0.03970103541036907,0.03722816254018124
Konditorei,Wind_Light,Montag,0.039682114131410984,0.03720919253689958
Temp_Warm,Wind_Moderate,Markt,0.03962861416901631,0.03715555480636146
Temp_Very_Cold,Samstag,Feiertag,0.03962310574056804,0.037150032193118854
Temp_Warm,Wind_Moderate,Weather_Severe,0.039604415529331694,0.03713129385258318
Temp_Warm,Cloud_Clear,KielerWoche,0.03959348698754672,0.03712033716863061
Konditorei,Cloud_Partly_Cloudy,Weihnachtsmarkt,0.03959336133541125,0.03712021119292741
Konditorei,Weather_Light_Issues,Montag,0.03959043609584911,0.03711727842055945
Konditorei,Cloud_Partly_Cloudy,Donnerstag,0.0395854013578858,0.03711223071760572
Konditorei,Cloud_Clear,Freitag,0.03958358339697199,0.03711040807524746
Temp_Warm,Cloud_Cloudy,Weather_Severe,0.039560800634174664,0.0370875666443915
Konditorei,Wind_Moderate,Weather_Light_Issues,0.03955895582339375,0.03708571708302488
Temp_Warm,Cloud_Cloudy,Markt,0.03955181020432896,0.03707855306322427
Temp_Hot,Cloud_Cloudy,Samstag,0.039534967502299456,0.03706166698942992
Konditorei,KielerWoche,Markt,0.0395345849988159,0.03706128350095883
Temp_Warm,Cloud_Clear,Wind_Moderate,0.039526456771361684,0.037053134342446725
Konditorei,Weather_Moderate,Markt,0.03951301268326024,0.037039655634375945
Temp_Warm,Wind_Light,Heimspiel,0.039503906398473565,0.037030525899928945
Temp_Warm,KielerWoche,Markt,0.03944460799621907,0.03697107479792616
Konditorei,Donnerstag,Freitag,0.039434243992714224,0.036960684106000175
Temp_Warm,Cloud_Partly_Cloudy,Wind_Strong,0.03942523100889861,0.03695164791278427
Temp_Warm,Weather_Severe,KielerWoche,0.03939099811444402,0.036917326864953304
Konditorei,Feiertag,Weihnachtsmarkt,0.03937206080495492,0.03689834078986043
Saisonbrot,Temp_Warm,Cloud_Partly_Cloudy,0.0393461354785033,0.03687234870291145
Temp_Warm,Wind_Moderate,Weather_Light_Issues,0.03930414886889222,0.03683025397327566
Temp_Warm,Wind_Light,Wind_Strong,0.039303712576153615,0.03682981655703643
Temp_Warm,Wind_Light,Wind_Moderate,0.039303712576153615,0.03682981655703643
Temp_Warm,Wind_Moderate,Wind_Strong,0.039303712576153504,0.03682981655703632
Konditorei,Donnerstag,Feiertag,0.03928048189791711,0.03680652605731094
Temp_Warm,Wind_Light,Weihnachtsmarkt,0.039260223612294975,0.03678621560442963
Temp_Warm,Heimspiel,Weihnachtsmarkt,0.03924288723787994,0.03676883458699043
Konditorei,Saisonbrot,Cloud_Partly_Cloudy,0.03920848829659207,0.03673434706473788
